freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,25.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,34.856466,34.856466,-1.660782,-1.216412,True
7.738000,45.000000,30.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,45.951519,45.951519,-1.693122,-1.418483,True
7.738000,45.000000,35.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,55.604562,55.604562,-1.738450,-1.637149,True
7.738000,45.000000,40.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,63.989247,63.989247,-1.790859,-1.868835,True
7.738000,45.000000,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,71.285383,71.285383,-1.845391,-2.110705,True
7.738000,45.000000,50.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,77.644022,77.644022,-1.898469,-2.360370,True
7.738000,45.000000,55.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,83.170740,83.170740,-1.947874,-2.615201,True
7.738000,45.000000,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,87.921712,87.921712,-1.992483,-2.870876,True
7.738000,45.000000,65.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,91.907633,91.907633,-2.031896,-3.118822,True
7.738000,45.000000,70.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,95.100094,95.100094,-2.066022,-3.342589,True
7.738000,45.000000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,97.434015,97.434015,-2.094647,-3.514256,True
7.738000,45.000000,80.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,98.794803,98.794803,-2.116977,-3.594488,True
7.738000,45.000000,85.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,98.949121,98.949121,-2.131161,-3.542399,True
7.738000,45.000000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,97.140565,97.140565,-2.133810,-3.337342,True
7.738000,45.000000,95.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,85.249082,85.249082,-2.119751,-2.999278,True
7.738000,45.000000,100.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-72.991749,-72.991749,-2.082454,-2.585318,True
7.738000,45.000000,105.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-81.438534,-81.438534,-2.015629,-2.161637,True
7.738000,45.000000,110.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-86.741617,-86.741617,-1.915902,-1.776177,True
7.738000,45.000000,115.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-92.190721,-92.190721,-1.785282,-1.450398,True
7.738000,45.000000,120.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-98.121085,-98.121085,-1.631433,-1.186074,True
7.738000,45.000000,125.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-104.483824,-104.483824,-1.465177,-0.975685,True
7.738000,45.000000,130.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-111.087720,-111.087720,-1.297021,-0.809860,True
7.738000,45.000000,135.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-117.645976,-117.645976,-1.135363,-0.680611,True
7.738000,45.000000,140.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-123.783161,-123.783161,-0.987444,-0.581112,True
7.738000,45.000000,145.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-129.011457,-129.011457,-0.861939,-0.503073,True
7.738000,45.000000,150.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-132.652356,-132.652356,-0.770773,-0.433026,True
7.738000,45.000000,155.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-133.677949,-133.677949,-0.728020,-0.350525,True
7.738000,45.000000,160.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-130.503543,-130.503543,-0.746103,-0.236818,True
7.738000,45.000000,165.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-121.151910,-121.151910,-0.831929,-0.113270,True
7.738000,45.000000,170.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-105.320123,-105.320123,-0.985591,-0.111323,True
7.738000,45.000000,175.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-87.488513,-87.488513,-1.201451,-0.424457,True
7.738000,45.000000,180.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-72.470497,-72.470497,-1.467306,-1.018397,True
7.738000,45.000000,185.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-59.784316,-59.784316,-1.754019,-1.630966,True
7.738000,45.000000,190.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-46.539133,-46.539133,-1.996529,-2.090145,True
7.738000,45.000000,195.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-31.438584,-31.438584,-2.105945,-2.363029,True
7.738000,45.000000,200.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-17.122593,-17.122593,-2.052800,-2.463718,True
7.738000,45.000000,205.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-7.415761,-7.415761,-1.906489,-2.410840,True
7.738000,45.000000,210.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-3.046020,-3.046020,-1.747165,-2.226590,True
7.738000,45.000000,215.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-2.647071,-2.647071,-1.604519,-1.943855,True
7.738000,45.000000,220.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-4.776740,-4.776740,-1.474327,-1.604373,True
7.738000,45.000000,225.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-8.478430,-8.478430,-1.344500,-1.248612,True
7.738000,45.000000,230.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-13.234184,-13.234184,-1.205513,-0.908395,True
7.738000,45.000000,235.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-18.862130,-18.862130,-1.051774,-0.607015,True
7.738000,45.000000,240.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-25.510514,-25.510514,-0.881100,-0.361976,True
7.738000,45.000000,245.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-33.859803,-33.859803,-0.695246,-0.184997,True
7.738000,45.000000,250.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-45.877995,-45.877995,-0.501738,-0.079309,True
7.738000,45.000000,255.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-67.191548,-67.191548,-0.315417,-0.038061,True
7.738000,45.000000,260.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-107.384776,-107.384776,-0.157070,-0.046674,True
7.738000,45.000000,265.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-147.496570,-147.496570,-0.047595,-0.088003,True
7.738000,45.000000,270.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-167.199239,-167.199239,0.000000,-0.147039,True
