amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.1,-80.0,121.87827154864962,48.17347787039358,83.39723489202528,137.38264939924872,179.97464829425854,99.64802130898022,70.72058120326899,288,False,False
1.025,-75.0,121.88326651507275,49.091463969045044,83.9207323125069,136.7468092651369,179.899561832266,99.62899543378995,70.60456877064858,288,False,False
1.0,-112.5,121.92973962275228,51.116545931459854,78.71593407416415,144.0838675435392,179.95831941595333,99.70509893455099,72.00568379412276,288,False,False
1.075,-107.5,122.04507249281508,49.481773788957284,79.56283528319335,141.89334930659325,179.91172509200453,99.71461187214612,71.73344853069031,288,False,False
0.85,-97.5,122.04666055378323,48.99584316653335,79.25804983060813,140.79162933799435,179.94965277053387,99.63375190258752,71.56554294905234,288,False,False
0.9,-80.0,122.10186649027882,48.722741112502135,82.19199648423894,137.42749905830073,179.9846936923525,99.7431506849315,70.85235176491045,288,False,False
1.2,-87.5,122.12528163598928,47.900891351527385,82.2715955273105,138.9687588539405,179.99038661637053,99.72888127853882,70.83333333333333,288,False,False
0.875,-82.5,122.14650935297396,48.66163639351421,81.77915503550847,137.9023028028969,179.9543656745114,99.73363774733637,71.02541949226222,288,False,False
0.975,-75.0,122.15448036917871,49.27635743240016,84.0437363058988,136.8113440714424,179.95449302675343,99.68607305936072,70.70101938793253,288,False,False
1.175,-85.0,122.20531773941964,47.77451064034299,82.8494577745553,138.10649473834218,179.99996021574046,99.67656012176559,70.8941923143801,288,False,False
0.875,-102.5,122.25035462355035,49.36339272536278,78.60053118755405,140.86261233834,179.67230655896856,99.63375190258752,71.6836280025834,288,False,False
1.075,-77.5,122.25641694500925,48.5813441567982,83.63363079261158,137.20620296383214,179.9948563199798,99.60045662100457,70.60484046252826,288,False,False
1.15,-102.5,122.2963083165658,48.520225944223434,79.67332695978438,140.1183341591518,179.9979156737001,99.78595890410958,71.24824564671982,288,False,False
1.175,-100.0,122.31703313543596,48.24543241451684,79.99266970780569,139.87079915068236,179.81620817597883,99.7574200913242,71.0534192811188,288,False,False
1.2,-97.5,122.38289540660581,48.053782968722636,80.21766086773577,139.63268148186128,179.97913694862228,99.7574200913242,70.9759715701617,288,False,False
0.9,-105.0,122.40100196524571,49.620913759530964,78.99985396835328,141.42979378545527,179.9989961238981,99.60045662100457,71.80310256601337,288,False,False
1.15,-82.5,122.4079831501808,47.97322338575082,83.09620046764535,137.87893350370572,179.93642102266494,99.68131659056317,70.91348243783689,288,False,False
1.0,-72.5,122.46154426920725,49.77426515715483,84.14156394305432,136.5344199153203,179.94077058096497,99.62423896499239,70.58473526343245,288,False,False
1.05,-110.0,122.47054053692368,50.19660030249133,79.41007796910118,142.44210054142044,179.85390313355535,99.73839421613394,71.79214950194996,288,False,False
1.025,-112.5,122.52074610267667,50.939746227679514,78.54853983525106,143.02492040592415,179.97245252593655,99.6908295281583,72.0030056884517,288,False,False
0.825,-90.0,122.53072343326363,48.888337276386046,81.80070719505895,139.44577730211225,179.88167012487452,99.6908295281583,71.17487331395782,288,False,False
0.925,-107.5,122.56629104098519,49.92796533557446,79.36190618148153,141.86092073313307,179.88399254195804,99.61948249619483,71.80463180316467,288,False,False
1.05,-75.0,122.59495132678467,49.03203908810374,83.8639610632604,136.73177887415827,179.6089481212124,99.595700152207,70.60484046252826,288,False,False
1.125,-105.0,122.60966619358277,49.00952749013122,79.65437973540902,141.35047131262752,179.95622585039297,99.76217656012176,71.46719048861068,288,False,False
0.925,-77.5,122.61796861374985,49.00340057258112,83.22911196843707,137.03464597436636,179.93586490982818,99.72888127853882,70.8740871152843,288,False,False
0.95,-110.0,122.63019823202522,50.43714360065551,79.12332023278735,142.47414872504964,179.85469180471213,99.63375190258752,71.89446090120973,288,False,False
