window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,gain_total_max_dbi,gain_total_max_theta_deg,gain_total_max_phi_deg,candidate,candidate_index
35.0,305.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
40.0,310.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
45.0,315.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
50.0,320.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
55.0,325.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
60.0,330.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
65.0,335.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
70.0,340.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
75.0,345.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
80.0,350.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
85.0,355.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
90.0,0.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
95.0,5.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
100.0,10.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
105.0,15.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
110.0,20.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
115.0,25.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
120.0,30.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
125.0,35.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
130.0,40.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
135.0,45.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
140.0,50.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
145.0,55.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
150.0,60.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
155.0,65.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
160.0,70.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
165.0,75.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
170.0,80.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
175.0,85.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
180.0,90.0,550,-6.55473861466363,45.0,180.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
185.0,95.0,550,-6.23395678656367,90.0,185.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
190.0,100.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
195.0,105.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
200.0,110.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
205.0,115.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
210.0,120.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
215.0,125.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
220.0,130.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
225.0,135.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
230.0,140.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
235.0,145.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
240.0,150.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
245.0,155.0,550,-5.90898281896887,55.0,245.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
250.0,160.0,550,-5.73118812523452,50.0,250.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
255.0,165.0,550,-5.94515222214788,60.0,165.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
260.0,170.0,550,-6.68844614896917,55.0,170.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
265.0,175.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
270.0,180.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
275.0,185.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
280.0,190.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
285.0,195.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
290.0,200.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
295.0,205.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
300.0,210.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
305.0,215.0,550,-7.12581408901743,45.0,175.0,3.99495687534835,45.0,305.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
310.0,220.0,550,-7.12581408901743,45.0,175.0,3.82071500048131,45.0,310.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
315.0,225.0,550,-7.12581408901743,45.0,175.0,3.42822091446823,45.0,315.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
320.0,230.0,550,-7.12581408901743,45.0,175.0,2.8130741315708,45.0,320.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
325.0,235.0,550,-7.12581408901743,45.0,175.0,1.98376334806804,45.0,325.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
330.0,240.0,550,-7.12581408901743,45.0,175.0,1.45395790640643,90.0,65.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
335.0,245.0,550,-7.12581408901743,45.0,175.0,1.49255538595871,80.0,245.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
340.0,250.0,550,-7.12581408901743,45.0,175.0,1.86283969892367,80.0,250.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
345.0,255.0,550,-7.12581408901743,45.0,175.0,2.16269865371648,80.0,255.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
350.0,260.0,550,-7.12581408901743,45.0,175.0,2.44088388664029,75.0,260.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
355.0,265.0,550,-7.12581408901743,45.0,175.0,2.68915741681708,75.0,265.0,edgeifa_s19p5_p4p8_h6p3_l5p2_f2p60_g0p18,12
0.0,270.0,550,-6.39180388781842,45.0,175.0,2.94348065575655,75.0,270.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
5.0,275.0,550,-6.39180388781842,45.0,175.0,3.03941411124215,75.0,275.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
10.0,280.0,550,-6.39180388781842,45.0,175.0,3.07295570829296,75.0,280.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
15.0,285.0,550,-6.39180388781842,45.0,175.0,3.07295570829296,75.0,280.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
20.0,290.0,550,-6.39180388781842,45.0,175.0,3.4674013980694,45.0,290.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
25.0,295.0,550,-6.39180388781842,45.0,175.0,3.85392490815646,45.0,295.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
30.0,300.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
35.0,305.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
40.0,310.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
45.0,315.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
50.0,320.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
55.0,325.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
60.0,330.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
65.0,335.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
70.0,340.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
75.0,345.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
80.0,350.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
85.0,355.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
90.0,0.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
95.0,5.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
100.0,10.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
105.0,15.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
110.0,20.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
115.0,25.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
120.0,30.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
125.0,35.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
130.0,40.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
135.0,45.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
140.0,50.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
145.0,55.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
150.0,60.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
155.0,65.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
160.0,70.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
165.0,75.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
170.0,80.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
175.0,85.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
180.0,90.0,550,-5.9362286256784,45.0,180.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
185.0,95.0,550,-5.84387690455921,90.0,185.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
190.0,100.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
195.0,105.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
200.0,110.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
205.0,115.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
210.0,120.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
215.0,125.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
220.0,130.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
225.0,135.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
230.0,140.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
235.0,145.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
240.0,150.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
245.0,155.0,550,-5.72215941353503,50.0,245.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
250.0,160.0,550,-5.68613137443537,50.0,250.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
255.0,165.0,550,-5.29783144834228,60.0,165.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
260.0,170.0,550,-5.98869545276405,45.0,170.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
265.0,175.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
270.0,180.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
275.0,185.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
280.0,190.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
285.0,195.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
290.0,200.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
295.0,205.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
300.0,210.0,550,-6.39180388781842,45.0,175.0,4.04358903087044,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
305.0,215.0,550,-6.39180388781842,45.0,175.0,4.02636735689894,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
310.0,220.0,550,-6.39180388781842,45.0,175.0,3.79213244323351,45.0,310.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
315.0,225.0,550,-6.39180388781842,45.0,175.0,3.33105318793094,45.0,315.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
320.0,230.0,550,-6.39180388781842,45.0,175.0,2.63649529470734,45.0,320.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
325.0,235.0,550,-6.39180388781842,45.0,175.0,1.71223710165796,45.0,325.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
330.0,240.0,550,-6.39180388781842,45.0,175.0,1.62826301423487,90.0,70.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
335.0,245.0,550,-6.39180388781842,45.0,175.0,1.6469021096874,80.0,245.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
340.0,250.0,550,-6.39180388781842,45.0,175.0,1.99581232887168,80.0,250.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
345.0,255.0,550,-6.39180388781842,45.0,175.0,2.27764413563123,80.0,255.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
350.0,260.0,550,-6.39180388781842,45.0,175.0,2.5625676679279,75.0,260.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
355.0,265.0,550,-6.39180388781842,45.0,175.0,2.78512098091784,75.0,265.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p00_g0p15,13
0.0,270.0,550,-7.52496188125768,45.0,175.0,2.73109822874968,75.0,270.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
5.0,275.0,550,-7.52496188125768,45.0,175.0,2.85972008589106,75.0,275.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
10.0,280.0,550,-7.52496188125768,45.0,175.0,2.93825629501415,75.0,280.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
15.0,285.0,550,-7.52496188125768,45.0,175.0,2.96500937781429,75.0,285.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
20.0,290.0,550,-7.52496188125768,45.0,175.0,3.40433592560227,45.0,290.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
25.0,295.0,550,-7.52496188125768,45.0,175.0,3.82335177039464,45.0,295.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
30.0,300.0,550,-7.52496188125768,45.0,175.0,4.0492396988517,45.0,300.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
35.0,305.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
40.0,310.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
45.0,315.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
50.0,320.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
55.0,325.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
60.0,330.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
65.0,335.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
70.0,340.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
75.0,345.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
80.0,350.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
85.0,355.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
90.0,0.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
95.0,5.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
100.0,10.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
105.0,15.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
110.0,20.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
115.0,25.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
120.0,30.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
125.0,35.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
130.0,40.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
135.0,45.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
140.0,50.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
145.0,55.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
150.0,60.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
155.0,65.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
160.0,70.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
165.0,75.0,550,-7.52496188125768,45.0,175.0,4.07317820454045,45.0,305.0,edgeifa_s20p0_p4p2_h6p3_l5p4_f2p80_g0p15,14
