"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
60,8,5,2.7897490483532,5,-10.6937669561267,5,-99.0925020244627,5,-63.3719287249165
60,8,10,-1.85180326689895,10,-7.79113055533019,10,-96.9854167773442,10,-66.3375351088841
60,8,15,-7.40866152066972,15,-4.3505629264526,15,-94.1680902840887,15,-69.0372052922127
60,8,20,-14.0675565192156,20,-0.507932108823705,20,-90.6572440144087,20,-71.5232501965424
60,8,25,-21.9597874210652,25,3.48286636028334,25,-86.5327427034851,25,-73.8618079958784
60,8,30,-31.0709814519323,30,7.28405079880634,30,-81.911568197562,30,-76.1372136519538
60,8,35,-41.1867377275156,35,10.552896641914,35,-76.9143009248877,35,-78.4474589001591
60,8,40,-51.9085586805611,40,13.0403217994366,40,-71.6393831826753,40,-80.8840957238666
60,8,45,-62.7482292910593,45,14.6651675104338,45,-66.1598631653332,45,-83.5030603436866
60,8,50,-73.2701169277448,50,15.5250474254958,50,-60.5450136960608,50,-86.3041109622491
60,8,55,-83.2212242992038,55,15.8349325603704,55,-54.8917072069407,55,-89.235282204902
60,8,60,-92.5889385397461,60,15.8233981082858,60,-49.3413018525644,60,-92.2238405099473
60,8,65,-101.56015130037,65,15.6385432869667,65,-44.0659957868997,65,-95.21706638249
60,8,70,-110.404571115646,70,15.306790013148,70,-39.2292343365247,70,-98.208450970856
60,8,75,-119.340696316544,75,14.7554640915544,75,-34.9423427536702,75,-101.233360800425
60,8,80,-128.445251666834,80,13.8763863757065,80,-31.2413265278027,80,-104.336690401674
60,8,85,-137.637893820675,85,12.5921788737924,85,-28.0939966965873,85,-107.531039362629
60,8,90,-146.732756917861,90,10.8941344398506,90,-25.4296965842526,90,-110.768317086432
65,8,0,14.4372864387786,0,-19.4115534595053,0,-99.2180842827178,0,-49.4853915189389
65,8,5,11.1110470515513,5,-16.9627520738374,5,-98.5346577788542,5,-53.2012413127602
65,8,10,7.18862151957677,10,-13.8866635201584,10,-97.1385478690321,10,-56.7175110100958
65,8,15,2.43332842042021,15,-10.1712842401769,15,-94.9463298663668,15,-60.0618713044365
65,8,20,-3.45679968203219,20,-5.92508892278069,20,-91.9546047243855,20,-63.2470809261518
65,8,25,-10.7327949508551,25,-1.41282681431412,25,-88.239205648936,25,-66.2785613447018
65,8,30,-19.4640422811448,30,2.97018057245563,30,-83.9351859782255,30,-69.1732892725244
65,8,35,-29.4485181545696,35,6.79641171341321,35,-79.2004917814273,35,-71.9736535449491
65,8,40,-40.2198259650366,40,9.74493481734207,40,-74.1791033232379,40,-74.7420964622037
65,8,45,-51.1710744433545,45,11.7138508976146,45,-68.9842261362896,45,-77.5372580863723
65,8,50,-61.7548633248596,50,12.842573269866,50,-63.7106450920772,50,-80.3885429169464
65,8,55,-71.6688942392323,55,13.426361659059,55,-58.4638682675049,55,-83.2893544579016
65,8,60,-80.9349901144759,60,13.7674915155531,60,-53.3797561081603,60,-86.2157002257635
65,8,65,-89.8330698373165,65,14.0426979093932,65,-48.6149731431346,65,-89.1569148537839
65,8,70,-98.729158527274,70,14.2515969534948,70,-44.3110990863706,70,-92.1348946170808
65,8,75,-107.888880481893,75,14.2592209246921,75,-40.5549929548521,75,-95.195404218974
65,8,80,-117.364950687573,80,13.8947134296756,80,-37.3597888998365,80,-98.3737694164074
65,8,85,-126.997346072413,85,13.0478743279135,85,-34.6757002414426,85,-101.654052779048
65,8,90,-136.504026513064,90,11.7196450772714,90,-32.4214011232961,90,-104.945417246001
70,8,0,19.4288016873765,0,-26.4343717094093,0,-96.5700376475604,0,-37.6700537685851
70,8,5,16.6888470311319,5,-23.9058756064925,5,-96.7052991585059,5,-41.6589213394812
70,8,10,13.5551665306321,10,-20.718350469238,10,-96.1107995117615,10,-45.5719900478671
70,8,15,9.71869453487296,15,-16.7971817903299,15,-94.6717156171496,15,-49.4304892663623
70,8,20,4.76399079572359,20,-12.1939666001223,20,-92.3511508135322,20,-53.2126765277409
70,8,25,-1.69036057185714,25,-7.15902778859907,25,-89.2042283844749,25,-56.8645386136001
70,8,30,-9.81852660133678,30,-2.1333226859014,30,-85.3697562812611,30,-60.3314811646723
70,8,35,-19.4532209328315,35,2.3661536144876,35,-81.0348389888027,35,-63.5916317751162
70,8,40,-30.0736629995573,40,5.93027404230145,40,-76.3872984200917,40,-66.6691694637335
70,8,45,-40.954918018211,45,8.41828642589287,45,-71.5826809577712,45,-69.6205171614057
70,8,50,-51.4302512908816,50,9.99995394422979,50,-66.7434495420276,50,-72.5064959256052
70,8,55,-61.1412221592564,55,11.0481652796438,55,-61.982961360203,55,-75.3727279377135
70,8,60,-70.1436098368695,60,11.941127940403,60,-57.4274695225942,60,-78.2510096141059
70,8,65,-78.8146572696928,65,12.8857160367838,65,-53.2130653264883,65,-81.1747584335187
70,8,70,-87.6195733258026,70,13.8523711206388,70,-49.4572487188744,70,-84.1888859838253
70,8,75,-96.8676768278788,75,14.6379945063775,75,-46.2257731097404,75,-87.3385475820084
70,8,80,-106.578158151745,80,15.0020033927545,80,-43.5176116878859,80,-90.6377354894807
70,8,85,-116.500001749529,85,14.795173311074,85,-41.275995128345,85,-94.0345761815696
70,8,90,-126.246529106882,90,14.023883973348,90,-39.4165359142108,90,-97.3951629882623
75,8,0,21.9496654361719,0,-33.69245510238,0,-92.5427257612848,0,-25.2952847477115
75,8,5,19.7831191546223,5,-31.1022116217845,5,-93.5209638963663,5,-29.3892405298303
75,8,10,17.4404634920966,10,-27.8464652521719,10,-93.7902740609192,10,-33.5336239364487
