freq_ghz,source,element,feed,theta_deg,phi_deg,etheta_re,etheta_im,ephi_re,ephi_im,gain_proxy_mag,linpol0_re,linpol0_im,linpol0_mag,linpol0_phase_deg,linpol45_re,linpol45_im,linpol45_mag,linpol45_phase_deg,linpol90_re,linpol90_im,linpol90_mag,linpol90_phase_deg,linpol135_re,linpol135_im,linpol135_mag,linpol135_phase_deg
7.738000,P1A,1,A,100.000000,5.000000,-1516.863444,1580.576362,92.436571,35.972913,2192.928388,-1516.863444,1580.576362,2190.683990,133.821618,-1007.221902,1143.072954,1523.519523,131.384979,92.436571,35.972913,99.189566,21.264157,1137.946954,-1092.199573,1577.283480,-43.824847
7.738000,P1A,1,A,105.000000,5.000000,-1418.760274,1591.002206,19.015129,265.711540,2148.286045,-1418.760274,1591.002206,2131.705593,131.724664,-989.769284,1312.894880,1644.182533,127.012024,19.015129,265.711540,266.391062,85.906717,1016.660738,-937.122016,1382.677377,-42.668769
7.738000,P1A,1,A,110.000000,5.000000,-1304.181623,1626.138697,-32.713451,497.415717,2143.294038,-1304.181623,1626.138697,2084.518354,128.730007,-945.327572,1501.579726,1774.369154,122.192687,-32.713451,497.415717,498.490286,93.762743,899.063766,-798.127674,1202.216053,-41.596490
7.738000,P1A,1,A,115.000000,5.000000,-1168.209185,1684.504303,-53.356124,730.934488,2177.011610,-1168.209185,1684.504303,2049.943279,124.741433,-863.777113,1707.973149,1913.970527,116.827196,-53.356124,730.934488,732.879322,94.175023,788.320160,-674.275683,1037.350650,-40.541439
7.738000,P1A,1,A,120.000000,5.000000,-1005.833133,1762.975572,-33.890637,963.004844,2246.844468,-1005.833133,1762.975572,2029.724898,119.706121,-735.195729,1927.559237,2063.006877,110.877490,-33.890637,963.004844,963.601009,92.015555,687.267130,-565.664727,890.119481,-39.456561
7.738000,P1A,1,A,125.000000,5.000000,-812.646759,1856.215526,33.445281,1186.614455,2348.425703,-812.646759,1856.215526,2026.309659,113.643689,-550.978649,2151.605713,2221.032331,104.363525,33.445281,1186.614455,1187.085697,88.385519,598.277419,-473.479458,762.967015,-38.358251
7.738000,P1A,1,A,130.000000,5.000000,-585.512519,1956.314650,153.803309,1390.759934,2475.451589,-585.512519,1956.314650,2042.055807,106.662107,-305.264510,2366.739135,2386.344601,97.349494,153.803309,1390.759934,1399.238597,83.689337,522.775236,-399.907575,658.194512,-37.414918
7.738000,P1A,1,A,135.000000,5.000000,-323.162503,2052.780403,328.108938,1560.892664,2619.615004,-323.162503,2052.780403,2078.061930,98.946462,3.497658,2555.252731,2555.255125,89.921573,328.108938,1560.892664,1595.005136,78.128919,460.518452,-347.817156,577.108325,-37.062766
7.738000,P1A,1,A,140.000000,5.000000,-26.732341,2132.955617,551.573474,1680.277627,2770.880813,-26.732341,2132.955617,2133.123128,90.718051,371.118725,2696.363085,2721.783054,82.163232,551.573474,1680.277627,1768.492636,71.826890,408.923963,-320.091676,519.304813,-38.052623
7.738000,P1A,1,A,145.000000,5.000000,299.762766,2182.867017,812.846259,1732.270635,2918.260908,299.762766,2182.867017,2203.353383,82.180750,786.733386,2768.420383,2878.037672,74.135840,812.846259,1732.270635,1913.499567,64.862272,362.804817,-318.619757,482.851825,-41.290010
7.738000,P1A,1,A,150.000000,5.000000,649.038981,2188.436062,1094.262481,1703.192821,3051.029361,649.038981,2188.436062,2282.652842,73.480874,1232.700285,2751.797173,3015.284012,65.869439,1094.262481,1703.192821,2024.419957,57.280182,314.820556,-343.118786,465.663488,-47.462796
7.738000,P1A,1,A,155.000000,5.000000,1010.341829,2136.947642,1373.375172,1585.185726,3160.112179,1010.341829,2136.947642,2363.754605,64.695369,1685.542455,2631.945745,3125.410656,57.363816,1373.375172,1585.185726,2097.372916,49.094957,256.703339,-390.154593,467.030203,-56.656968
7.738000,P1A,1,A,160.000000,5.000000,1369.591309,2018.656454,1625.572208,1378.329017,3239.294694,1369.591309,2018.656454,2439.416781,55.844412,2117.900434,2402.031462,3202.383080,48.596983,1625.572208,1378.329017,2131.261571,40.294742,181.005829,-452.779873,487.619445,-68.210168
7.738000,P1A,1,A,165.000000,5.000000,1710.038328,1828.377108,1827.249265,1091.475322,3285.932469,1710.038328,1828.377108,2503.436425,46.915486,2501.240044,2064.647453,3243.296296,39.537954,1827.249265,1091.475322,2128.416843,30.851243,82.880648,-521.068249,527.618539,-80.962295
7.738000,P1A,1,A,170.000000,5.000000,2013.526817,1566.826206,1958.893011,741.630838,3300.986630,2013.526817,1566.826206,2551.320169,37.888275,2808.924998,1632.325630,3248.776171,30.161776,1958.893011,741.630838,2094.583045,20.736511,-38.631934,-583.501241,584.778697,-93.787860
7.738000,P1A,1,A,175.000000,5.000000,2262.320728,1241.391222,2007.546906,352.101643,3288.368500,2262.320728,1241.391222,2580.532357,28.754663,3019.252359,1126.769610,3222.653342,20.465318,2007.546906,352.101643,2038.190410,9.947870,-180.152297,-628.822692,654.119888,-105.986553
7.738000,P1A,1,A,180.000000,5.000000,2441.278298,865.975356,1968.363691,-50.139382,3253.724424,2441.278298,865.975356,2590.319101,19.530720,3118.087753,576.883150,3171.003848,10.481874,1968.363691,-50.139382,1969.002178,-1.459158,-334.401126,-647.790943,729.011124,-117.303582
7.738000,P1A,1,A,185.000000,5.000000,-2539.981252,-459.694455,-1845.139043,437.384551,3202.915404,-2539.981252,-459.694455,2581.244613,-169.741459,-3100.748296,-15.775485,3100.788426,-179.708502,-1845.139043,437.384551,1896.270902,166.664357,491.327638,634.330649,802.357912,52.240042
7.738000,P1A,1,A,190.000000,5.000000,-2554.331233,-44.494477,-1649.806642,784.047459,3140.570041,-2554.331233,-44.494477,2554.718734,-179.002053,-2972.774401,522.942928,3018.419610,170.023132,-1649.806642,784.047459,1826.634165,154.581252,639.595473,585.867621,867.365689,42.489595
7.738000,P1A,1,A,195.000000,5.000000,-2487.195465,357.879694,-1400.916913,1069.177034,3069.189939,-2487.195465,357.879694,2512.811007,171.811976,-2749.310628,1009.081489,2928.643779,159.845311,-1400.916913,1069.177034,1762.301826,142.649198,768.114931,502.963172,918.135338,33.216858
7.738000,P1A,1,A,200.000000,5.000000,-2347.935937,728.868719,-1121.223218,1278.398840,2989.230315,-2347.935937,728.868719,2458.465533,162.754112,-2453.065964,1419.352503,2834.094944,149.946176,-1121.223218,1278.398840,1700.424976,131.252471,867.416883,388.576475,950.475526,24.130933
7.738000,P1A,1,A,205.000000,5.000000,-2150.986086,1055.317748,-834.694397,1405.037504,2900.220994,-2150.986086,1055.317748,2395.920844,153.866487,-2111.194916,1739.733882,2735.656768,140.509711,-834.694397,1405.037504,1634.272047,120.713390,930.758779,247.289211,963.049250,14.878926
7.738000,P1A,1,A,210.000000,5.000000,-1913.871937,1330.454271,-563.481375,1450.199827,2802.428439,-1913.871937,1330.454271,2330.882742,145.194376,-1751.753326,1966.219369,2633.373943,131.698632,-563.481375,1450.199827,1555.824797,111.233851,954.870323,84.672895,958.617147,5.067435
7.738000,P1A,1,A,215.000000,5.000000,-1655.106750,1553.548369,-325.449099,1421.743390,2698.177583,-1655.106750,1553.548369,2269.997993,136.812886,-1400.464471,2103.848979,2527.346684,123.650427,-325.449099,1421.743390,1458.516844,102.893352,940.209942,-93.200194,944.817978,-5.661065
7.738000,P1A,1,A,220.000000,5.000000,-1392.268514,1728.557265,-132.751560,1332.310006,2592.102383,-1392.268514,1728.557265,2219.531895,128.849748,-1078.352035,2164.360004,2418.118554,116.483926,-132.751560,1332.310006,1338.907364,95.690178,890.612979,-280.189124,933.647377,-17.463709
7.738000,P1A,1,A,225.000000,5.000000,-1140.437992,1862.274520,8.391877,1196.859492,2490.222534,-1140.437992,1862.274520,2183.727365,121.482879,-800.477485,2163.134405,2306.494018,110.307217,8.391877,1196.859492,1196.888912,89.598273,812.345391,-470.519479,938.772398,-30.079899
7.738000,P1A,1,A,230.000000,5.000000,-911.119183,1962.518961,96.924200,1030.260723,2398.426629,-911.119183,1962.518961,2163.704887,114.903560,-575.722794,2116.214809,2193.130606,105.219159,96.924200,1030.260723,1034.809865,84.625583,712.794312,-659.206122,970.890541,-42.763253
7.738000,P1A,1,A,235.000000,5.000000,-711.752356,2036.751933,135.632084,845.416711,2321.222810,-711.752356,2036.751933,2157.533280,109.262203,-407.378551,2038.000993,2078.317909,101.303941,135.632084,845.416711,856.227468,80.885578,599.191283,-842.401215,1033.764964,-54.576151
7.738000,P1A,1,A,240.000000,5.000000,-545.875743,2091.288251,129.769043,652.165740,2261.333022,-545.875743,2091.288251,2161.357647,104.629141,-294.231869,1939.914921,1962.101499,98.624465,129.769043,652.165740,664.951244,78.746179,477.753010,-1017.613287,1124.181809,-64.850702
7.738000,P1A,1,A,245.000000,5.000000,-413.863951,2131.053467,85.970920,456.935827,2220.102160,-413.863951,2131.053467,2170.869008,100.990391,-231.855385,1829.984780,1844.614110,97.220787,85.970920,456.935827,464.953061,79.344560,353.436627,-1183.779936,1235.415876,-73.376155
7.738000,P1A,1,A,250.000000,5.000000,-314.027200,2159.702242,11.605020,262.952361,2198.227804,-314.027200,2159.702242,2182.413081,98.273001,-213.844774,1713.075498,1726.371122,97.115477,11.605020,262.952361,263.208322,87.472974,230.256751,-1341.204703,1360.826303,-80.258480
7.738000,P1A,1,A,255.000000,5.000000,-243.783652,2179.875972,-85.481049,70.755672,2196.270270,-243.783652,2179.875972,2193.465232,96.381086,-232.825303,1591.436897,1608.377760,98.323257,-85.481049,70.755672,110.965647,140.384246,111.936844,-1491.373267,1495.568146,-85.707643
7.738000,P1A,1,A,260.000000,5.000000,-200.657198,2193.426409,-196.934567,-121.152294,2214.688200,-200.657198,2193.426409,2202.585463,95.226936,-281.139833,1465.319079,1492.045444,100.860929,-196.934567,-121.152294,231.216570,-148.400561,2.632297,-1636.654297,1636.656413,-89.907849
7.738000,P1A,1,A,265.000000,5.000000,-182.972405,2201.520985,-313.733915,-315.610897,2253.489018,-182.972405,2201.520985,2209.111484,94.751037,-351.224407,1333.539812,1379.016684,104.755331,-313.733915,-315.610897,445.015963,-134.829119,-92.462350,-1779.881023,1782.281050,-92.973763
7.738000,P1A,1,A,270.000000,5.000000,-190.246103,2204.626477,-426.000538,-516.048825,2311.785961,-190.246103,2204.626477,2212.819803,94.932065,-435.752179,1194.004708,1271.033912,110.049561,-426.000538,-516.048825,669.165785,-129.539821,-166.703560,-1923.807955,1931.017122,-94.952475
7.738000,P1A,1,A,275.000000,5.000000,-223.351554,2202.409963,-522.881914,-725.638178,2387.561899,-223.351554,2202.409963,2213.706295,95.790702,-527.666745,1044.235344,1169.982755,116.808109,-522.881914,-725.638178,894.402740,-125.775848,-211.799949,-2070.442696,2081.247745,-95.840865
7.738000,P1A,1,A,280.000000,5.000000,-284.533194,2193.594261,-592.599314,-946.333223,2477.808595,-284.533194,2193.594261,2211.970823,97.390625,-620.226344,881.946738,1078.197926,125.116686,-592.599314,-946.333223,1116.566395,-122.055035,-217.835642,-2220.264016,2230.924622,-95.603498
7.738000,P1A,1,A,285.000000,5.000000,-377.288901,2175.774241,-622.760202,-1177.831046,2579.041819,-377.288901,2175.774241,2208.243751,99.837519,-707.141502,705.652400,998.996704,135.060390,-622.760202,-1177.831046,1332.334884,-117.866964,-173.574421,-2371.357040,2377.701052,-94.186370
7.738000,P1A,1,A,290.000000,5.000000,-506.046377,2145.169450,-601.023267,-1416.572254,2688.073813,-506.046377,2145.169450,2204.049661,103.273432,-782.816452,515.196018,937.138482,146.649834,-601.023267,-1416.572254,1538.800156,-112.990541,-67.158803,-2518.531712,2519.426976,-91.527479
7.738000,P1A,1,A,295.000000,5.000000,-675.488404,2096.293442,-516.150183,-1654.977020,2802.871871,-675.488404,2096.293442,2202.437463,107.860492,-842.615725,312.057835,898.544018,159.678182,-516.150183,-1654.977020,1733.597400,-107.321528,112.669137,-2652.548781,2654.940559,-87.567778
7.738000,P1A,1,A,300.000000,5.000000,-889.384234,2021.591661,-359.376371,-1881.151789,2923.306448,-889.384234,2021.591661,2208.582614,113.746738,-883.007092,99.305986,888.573691,173.583284,-359.376371,-1881.151789,1915.171906,-100.815501,374.772154,-2759.656359,2784.987861,-82.266320
7.738000,P1A,1,A,305.000000,5.000000,-1148.907525,1911.237595,-125.906282,-2079.272367,3051.564126,-1148.907525,1911.237595,2229.981535,121.011455,-901.429488,-118.818526,909.226575,-172.491061,-125.906282,-2079.272367,2083.080883,-93.465203,723.371116,-2821.716654,2912.962521,-75.621387
7.738000,P1A,1,A,310.000000,5.000000,-1450.665594,1753.422081,183.763451,-2230.735494,3192.000863,-1450.665594,1753.422081,2275.723986,129.602109,-895.835096,-337.511551,957.305890,-159.355781,183.763451,-2230.735494,2238.291726,-85.290724,1155.715861,-2817.224839,3045.067314,-67.694991
7.738000,P1A,1,A,315.000000,5.000000,-1784.949373,1535.505090,563.010557,-2315.994512,3350.318136,-1784.949373,1535.505090,2354.531832,139.296192,-864.041223,-551.889363,1025.255629,-147.432393,563.010557,-2315.994512,2383.445294,-76.336622,1660.258388,-2723.421487,3189.589709,-58.632585
7.738000,P1A,1,A,320.000000,5.000000,-2134.880762,1246.203566,998.968681,-2316.814820,3532.181837,-2134.880762,1246.203566,2471.990938,149.726416,-803.211135,-757.036477,1103.744697,-136.695142,998.968681,-2316.814820,2523.007993,-66.675168,2215.966193,-2519.434462,3355.302695,-48.666787
7.738000,P1A,1,A,325.000000,5.000000,-2477.026686,878.548817,1473.164881,-2218.577293,3741.631890,-2477.026686,878.548817,2628.214075,160.471484,-709.837490,-947.543223,1183.937254,-126.838154,1473.164881,-2218.577293,2663.137243,-56.415310,2793.207244,-2189.998875,3549.380478,-38.098026
7.738000,P1A,1,A,330.000000,5.000000,-2783.630409,432.832618,1962.755706,-2012.271612,3979.646885,-2783.630409,432.832618,2817.080462,171.161734,-580.446069,-1116.832023,1258.662547,-117.462050,1962.755706,-2012.271612,2810.986838,-45.713682,3356.201808,-1728.949782,3775.361960,-27.255292
7.738000,P1A,1,A,335.000000,5.000000,-3026.038426,-81.516919,2442.092311,-1695.940680,4243.062951,-3026.038426,-81.516919,3027.136198,-178.456911,-412.912258,-1256.852321,1322.941529,-108.186844,2442.092311,-1695.940680,2973.218735,-34.778516,3866.552324,-1141.569989,4031.551676,-16.448832
7.738000,P1A,1,A,340.000000,5.000000,-3178.467791,-645.970834,2884.376521,-1275.483512,4523.982971,-3178.467791,-645.970834,3243.445054,-168.512044,-207.953932,-1358.673398,1374.495631,-98.701965,2884.376521,-1275.483512,3153.805020,-23.855217,4287.078326,-445.132684,4310.125715,-5.927850
7.738000,P1A,1,A,345.000000,5.000000,-3221.208635,-1234.987104,3263.310902,-764.809909,4809.938716,-3221.208635,-1234.987104,3449.837419,-159.023553,29.770799,-1414.070029,1414.383380,-88.793915,3263.310902,-764.809909,3351.735705,-13.190135,4585.247737,332.465483,4597.285080,4.147124
7.738000,P1A,1,A,350.000000,5.000000,-3142.709491,-1819.459617,3554.785223,-185.341109,5085.066917,-3142.709491,-1819.459617,3631.398662,-149.931469,291.381545,-1417.608189,1447.244341,-78.384938,3554.785223,-185.341109,3559.613646,-2.984613,4735.843930,1155.496278,4874.770700,13.711670
7.738000,P1A,1,A,355.000000,5.000000,-2940.515513,-2370.362971,3738.671743,435.177121,5332.194448,-2940.515513,-2370.362971,3776.936867,-141.127554,564.381683,-1368.383037,1480.202291,-67.586584,3738.671743,435.177121,3763.913592,6.639286,4722.898602,1983.816424,5122.626163,22.784458
7.738000,P1A,1,A,360.000000,5.000000,-2621.387977,-2861.596061,3800.701165,1064.559255,5535.252722,-2621.387977,-2861.596061,3880.774013,-132.491491,833.900353,-1270.696911,1519.888298,-56.724939,3800.701165,1064.559255,3946.975520,15.647320,4541.102782,2776.211048,5322.495867,31.439602
7.738000,P1A,1,A,0.000000,10.000000,2280.159871,2757.924371,-4014.707366,-1309.912816,5535.252722,2280.159871,2757.924371,3578.446014,50.417193,-1226.510296,1023.898790,1597.715944,140.144651,-4014.707366,-1309.912816,4223.002110,-161.929607,-4451.143310,-2876.395260,5299.653428,-147.128852
7.738000,P1A,1,A,5.000000,10.000000,1875.966651,3108.831352,-3908.663665,-1956.521349,5682.403601,1875.966651,3108.831352,3630.989294,58.891897,-1437.333843,814.806217,1652.222063,150.451652,-3908.663665,-1956.521349,4370.998448,-153.409278,-4090.351323,-3581.745244,5436.899203,-138.792758
7.738000,P1A,1,A,10.000000,10.000000,1407.053249,3370.563514,-3668.762997,-2537.071101,5765.158190,1407.053249,3370.563514,3652.464545,67.341737,-1599.270300,589.368137,1704.412008,159.769990,-3668.762997,-2537.071101,4460.555089,-145.334858,-3589.144088,-4177.328498,5507.452102,-130.669041
7.738000,P1A,1,A,15.000000,10.000000,900.342576,3535.755371,-3309.952407,-3021.495580,5779.048648,900.342576,3535.755371,3648.586411,75.713850,-1703.851452,363.636585,1742.223101,167.952656,-3309.952407,-3021.495580,4481.653766,-137.608556,-2977.128133,-4636.676614,5510.178031,-122.703803
7.738000,P1A,1,A,20.000000,10.000000,385.822764,3603.082854,-2856.399740,-3386.937805,5723.760339,385.822764,3603.082854,3623.681175,83.887984,-1746.961734,152.837630,1753.634694,175.000056,-2856.399740,-3386.937805,4430.617019,-130.142864,-2292.597519,-4942.691008,5448.504178,-114.883563
7.738000,P1A,1,A,25.000000,10.000000,-106.711161,3577.868231,-2339.459599,-3619.925156,5602.629535,-106.711161,3577.868231,3579.459226,91.708360,-1729.703933,-29.738737,1729.959562,-179.015013,-2339.459599,-3619.925156,4310.096212,-122.873492,-1578.791561,-5089.608514,5328.855188,-107.233839
7.738000,P1A,1,A,30.000000,10.000000,-551.487580,3472.040215,-1794.496236,-3717.615267,5422.184230,-551.487580,3472.040215,3515.565645,99.025279,-1658.861065,-173.647785,1667.924935,-174.024104,-1794.496236,-3717.615267,4128.060079,-115.766646,-878.939850,-5083.854146,5159.274003,-99.808818
7.738000,P1A,1,A,35.000000,10.000000,-930.073883,3302.917998,-1256.978390,-3687.752106,5191.706367,-930.073883,3302.917998,3431.370678,105.726772,-1546.479493,-272.118807,1570.238029,-170.020384,-1256.978390,-3687.752106,3896.089099,-108.821789,-231.156394,-4943.150235,4948.552064,-92.677370
7.738000,P1A,1,A,40.000000,10.000000,-1233.113905,3090.846946,-758.534025,-3547.160425,4922.562919,-1233.113905,3090.846946,3327.747699,111.749856,-1408.307757,-322.662355,1444.798163,-167.095484,-758.534025,-3547.160425,3627.357295,-102.070481,335.578652,-4693.780026,4705.760721,-85.910635
7.738000,P1A,1,A,45.000000,10.000000,-1460.028855,2856.293253,-323.744911,-3318.959598,4627.137234,-1460.028855,2856.293253,3207.817857,117.074396,-1261.318526,-327.154510,1303.055830,-165.459331,-323.744911,-3318.959598,3334.711919,-95.571240,803.474082,-4366.563167,4439.869873,-79.573856
7.738000,P1A,1,A,50.000000,10.000000,-1617.033465,2617.245910,31.707271,-3029.047934,4317.512029,-1617.033465,2617.245910,3076.487182,121.709340,-1120.994902,-291.188004,1158.196885,-165.438743,31.707271,-3029.047934,3029.213881,-89.400265,1165.835754,-3992.532666,4159.265571,-73.721981
7.738000,P1A,1,A,55.000000,10.000000,-1714.366016,2387.584850,301.307640,-2702.610129,4004.310185,-1714.366016,2387.584850,2939.321733,125.679615,-999.183160,-222.756511,1023.712582,-167.432083,301.307640,-2702.610129,2719.354299,-83.638498,1425.296511,-3599.311387,3871.241739,-68.396858
