case,active_pol,freq_ghz,theta_deg,phi_deg,linear_pol_deg,baseline,left_source,right_source,left_mag,right_mag,pdoa_deg,left_mag_rel_db,right_mag_rel_db,valid,phase_error_vs_pol0_deg,reference_phase_slope_deg_per_az_deg,azimuth_error_equiv_deg,pdoa_unwrapped_deg
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,230.000000,45.000000,E1-E3,P1A,P3A,1006.200561,1948.005132,90.004698,-10.733516,-4.995405,True,-26.242134,-2.043480,12.841885,-269.995302
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,235.000000,45.000000,E1-E3,P1A,P3A,957.715288,1843.833922,87.599941,-11.162479,-5.472771,True,-18.747591,-1.919234,9.768268,-272.400059
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,240.000000,45.000000,E1-E3,P1A,P3A,915.434477,1725.918648,86.145708,-11.554662,-6.046801,True,-10.908786,-1.802957,6.050496,-273.854292
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,245.000000,45.000000,E1-E3,P1A,P3A,882.066378,1597.499730,85.537719,-11.877182,-6.718391,True,-2.780240,-1.689809,1.645298,-274.462281
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,250.000000,45.000000,E1-E3,P1A,P3A,859.629932,1462.943952,85.697273,-12.100977,-7.482654,True,5.540869,-1.560507,-3.550685,-274.302727
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,255.000000,45.000000,E1-E3,P1A,P3A,849.198227,1326.952776,86.614020,-12.207026,-8.330098,True,13.901130,-1.390882,-9.994474,-273.385980
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,260.000000,45.000000,E1-E3,P1A,P3A,851.143956,1194.037971,88.373981,-12.187147,-9.246845,True,22.126393,-1.165426,-18.985662,-271.626019
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,265.000000,45.000000,E1-E3,P1A,P3A,865.561366,1068.280674,91.155825,-12.041250,-10.213500,True,30.097199,-0.887370,-33.917317,-268.844175
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,270.000000,45.000000,E1-E3,P1A,P3A,892.594416,953.215744,95.196096,-11.774124,-11.203383,True,37.822204,-0.577546,-65.487816,-264.803904
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,275.000000,45.000000,E1-E3,P1A,P3A,932.551736,851.654114,100.735742,-11.393749,-12.181942,True,45.452573,-0.262865,nan,-259.264258
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,280.000000,45.000000,E1-E3,P1A,P3A,985.791079,765.352413,107.966605,-10.911510,-13.109978,True,53.221360,0.036408,nan,-252.033395
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,285.000000,45.000000,E1-E3,P1A,P3A,1052.397195,694.650459,117.006852,-10.343614,-13.951881,True,61.359599,0.312511,nan,-242.993148
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,290.000000,45.000000,E1-E3,P1A,P3A,1131.716571,638.466402,127.938712,-9.712454,-14.684446,True,70.068356,0.568415,123.269746,-232.061288
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,295.000000,45.000000,E1-E3,P1A,P3A,1221.887302,595.152022,140.904919,-9.046584,-15.294649,True,79.573517,0.812569,97.928270,-219.095081
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,300.000000,45.000000,E1-E3,P1A,P3A,1319.584180,564.396153,156.172487,-8.378465,-15.755526,True,90.176436,1.054258,85.535428,-203.827513
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,305.000000,45.000000,E1-E3,P1A,P3A,1420.212805,549.562257,173.989158,-7.740139,-15.986869,True,102.115172,1.301295,78.471958,-186.010842
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,310.000000,45.000000,E1-E3,P1A,P3A,1518.667472,558.630401,-165.889361,-7.157953,-15.844716,True,115.101637,1.559796,73.792746,-165.889361
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,315.000000,45.000000,E1-E3,P1A,P3A,1610.519987,601.173306,-144.661502,-6.647885,-15.207214,True,127.866551,1.834905,69.685663,-144.661502
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,320.000000,45.000000,E1-E3,P1A,P3A,1693.230334,681.902518,-124.061648,-6.212886,-14.112761,True,138.580304,2.131189,65.024868,-124.061648
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,325.000000,45.000000,E1-E3,P1A,P3A,1766.840338,796.931738,-105.229626,-5.843261,-12.758785,True,145.986535,2.451439,59.551356,-105.229626
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,330.000000,45.000000,E1-E3,P1A,P3A,1833.781339,935.956452,-88.293189,-5.520256,-11.362094,True,149.834369,2.792662,53.652889,-88.293189
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,335.000000,45.000000,E1-E3,P1A,P3A,1897.863547,1086.210503,-72.818101,-5.221908,-10.068927,True,150.471443,3.138989,47.936269,-72.818101
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,340.000000,45.000000,E1-E3,P1A,P3A,1962.922697,1234.820569,-58.293251,-4.929143,-8.955130,True,148.444413,3.454651,42.969435,-58.293251
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,345.000000,45.000000,E1-E3,P1A,P3A,2031.630811,1369.732669,-44.345789,-4.630311,-8.054491,True,144.397242,3.686078,39.173685,-44.345789
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,350.000000,45.000000,E1-E3,P1A,P3A,2104.642691,1480.293104,-30.777810,-4.323640,-7.380253,True,139.099078,3.782269,36.776624,-30.777810
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,355.000000,45.000000,E1-E3,P1A,P3A,2180.016493,1558.152892,-17.522955,-4.018012,-6.935006,True,133.397388,3.725389,35.807644,-17.522955
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,360.000000,45.000000,E1-E3,P1A,P3A,2253.067587,1598.565025,-4.571612,-3.731723,-6.712601,True,128.051389,3.659468,34.991802,-4.571612
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,0.000000,90.000000,E1-E3,P1A,P3A,1425.037166,3263.072850,115.955569,-7.710683,-0.514672,True,-111.421430,3.429610,-32.488073,115.955569
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,5.000000,90.000000,E1-E3,P1A,P3A,1404.497650,3204.994581,129.113084,-7.836787,-0.670661,True,-115.411966,3.298822,-34.985809,129.113084
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,10.000000,90.000000,E1-E3,P1A,P3A,1367.873769,3123.105999,141.787191,-8.066287,-0.895473,True,-118.578030,3.047538,-38.909449,141.787191
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,15.000000,90.000000,E1-E3,P1A,P3A,1315.913894,3023.073394,153.925366,-8.402658,-1.178233,True,-121.075065,2.830585,-42.773862,153.925366
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,20.000000,90.000000,E1-E3,P1A,P3A,1251.259954,2907.792549,165.435024,-8.840256,-1.515939,True,-123.236050,2.664139,-46.257368,165.435024
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,25.000000,90.000000,E1-E3,P1A,P3A,1177.642911,2777.050780,176.189564,-9.366935,-1.915531,True,-125.452256,2.545912,-49.275954,176.189564
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,30.000000,90.000000,E1-E3,P1A,P3A,1098.994544,2628.716030,-173.960191,-9.967297,-2.392334,True,-128.090388,2.464372,-51.976892,186.039809
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,35.000000,90.000000,E1-E3,P1A,P3A,1018.680388,2460.775730,-165.179124,-10.626448,-2.965767,True,-131.464661,2.407500,-54.606292,194.820876
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,40.000000,90.000000,E1-E3,P1A,P3A,938.985369,2273.134405,-157.645446,-11.334031,-3.654705,True,-135.850645,2.367038,-57.392682,202.354554
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,45.000000,90.000000,E1-E3,P1A,P3A,860.920788,2068.411545,-151.548131,-12.087943,-4.474468,True,-141.504046,2.335757,-60.581661,208.451869
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,50.000000,90.000000,E1-E3,P1A,P3A,784.347499,1851.626165,-147.086380,-12.897037,-5.436141,True,-148.649150,2.299029,-64.657361,212.913620
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,55.000000,90.000000,E1-E3,P1A,P3A,708.324546,1629.152469,-144.483720,-13.782561,-6.547973,True,-157.429926,2.227272,-70.682841,215.516280
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,60.000000,90.000000,E1-E3,P1A,P3A,631.548907,1407.526817,-144.034247,-14.779068,-7.818074,True,-167.869739,2.080052,-80.704596,215.965753
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,65.000000,90.000000,E1-E3,P1A,P3A,552.787351,1192.639244,-146.201536,-15.936045,-9.257025,True,-179.948260,1.826417,-98.525312,213.798464
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,70.000000,90.000000,E1-E3,P1A,P3A,471.293873,989.689761,-151.808581,-17.321371,-10.877226,True,166.091761,1.466282,113.274126,208.191419
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,75.000000,90.000000,E1-E3,P1A,P3A,387.349180,804.203934,-162.411636,-19.025154,-12.679883,True,149.178825,1.029357,144.924276,197.588364
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,80.000000,90.000000,E1-E3,P1A,P3A,303.411536,644.529797,178.955587,-21.146566,-14.602347,True,126.562359,0.551890,229.325228,178.955587
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,85.000000,90.000000,E1-E3,P1A,P3A,227.568642,526.054675,146.668002,-23.644959,-16.366590,True,92.739561,0.055229,nan,146.668002
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,90.000000,90.000000,E1-E3,P1A,P3A,182.828092,472.652512,94.640597,-25.546349,-17.296368,True,41.695079,-0.457529,nan,94.640597
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,95.000000,90.000000,E1-E3,P1A,P3A,203.727273,499.871218,35.057646,-24.606224,-16.810045,True,-14.295505,-0.988328,14.464329,35.057646
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,100.000000,90.000000,E1-E3,P1A,P3A,284.036474,593.068627,-7.756373,-21.719725,-15.325108,True,-50.818609,-1.521223,33.406420,-7.756373
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,105.000000,90.000000,E1-E3,P1A,P3A,394.255203,724.253658,-34.520252,-18.871659,-13.589393,True,-68.661175,-2.001877,34.298401,-34.520252
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,110.000000,90.000000,E1-E3,P1A,P3A,519.151204,873.117136,-52.572841,-16.481330,-11.965757,True,-75.616307,-2.347960,32.205112,-52.572841
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,115.000000,90.000000,E1-E3,P1A,P3A,651.684764,1027.531025,-66.187883,-14.506456,-10.551308,True,-76.849208,-2.507220,30.651167,-66.187883
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,120.000000,90.000000,E1-E3,P1A,P3A,786.749667,1179.272359,-77.550619,-12.870476,-9.354925,True,-75.521890,-2.509800,30.090799,-77.550619
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,125.000000,90.000000,E1-E3,P1A,P3A,919.080817,1321.516768,-87.846252,-11.520133,-8.365754,True,-73.409576,-2.444410,30.031618,-87.846252
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,130.000000,90.000000,E1-E3,P1A,P3A,1042.900731,1447.948624,-97.786997,-10.422348,-7.572144,True,-71.314171,-2.389153,29.849139,-97.786997
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,135.000000,90.000000,E1-E3,P1A,P3A,1152.453121,1552.894380,-107.859059,-9.554742,-6.964369,True,-69.530850,-2.375607,29.268669,-107.859059
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,140.000000,90.000000,E1-E3,P1A,P3A,1243.001375,1632.166269,-118.439235,-8.897775,-6.531919,True,-68.210341,-2.397788,28.447199,-118.439235
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,145.000000,90.000000,E1-E3,P1A,P3A,1311.852300,1684.300585,-129.838539,-8.429508,-6.258815,True,-67.532453,-2.433193,27.754669,-129.838539
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,150.000000,90.000000,E1-E3,P1A,P3A,1358.937927,1711.634278,-142.294113,-8.123215,-6.118988,True,-67.733293,-2.456274,27.575631,-142.294113
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,155.000000,90.000000,E1-E3,P1A,P3A,1386.619786,1720.461451,-155.925622,-7.948059,-6.074308,True,-69.056801,-2.443876,28.257083,-155.925622
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,160.000000,90.000000,E1-E3,P1A,P3A,1398.710355,1719.730626,-170.684782,-7.872651,-6.077999,True,-71.685205,-2.379436,30.126974,-170.684782
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,165.000000,90.000000,E1-E3,P1A,P3A,1399.126692,1718.533324,173.661152,-7.870066,-6.084048,True,-75.675668,-2.260424,33.478524,-186.338848
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,170.000000,90.000000,E1-E3,P1A,P3A,1390.819639,1723.510136,157.485255,-7.921791,-6.058930,True,-80.910925,-2.104962,38.438188,-202.514745
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,175.000000,90.000000,E1-E3,P1A,P3A,1375.387341,1737.377813,141.215077,-8.018707,-5.989322,True,-87.072123,-1.948913,44.677285,-218.784923
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,180.000000,90.000000,E1-E3,P1A,P3A,1353.210479,1758.887262,125.256551,-8.159900,-5.882447,True,-93.650503,-1.831881,51.122601,-234.743449
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,185.000000,90.000000,E1-E3,P1A,P3A,1323.607977,1783.681825,109.956884,-8.352020,-5.760860,True,-100.011510,-1.781260,56.146495,-250.043116
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,190.000000,90.000000,E1-E3,P1A,P3A,1284.793053,1805.537736,95.592438,-8.610544,-5.655076,True,-105.502015,-1.804478,58.466793,-264.407562
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,195.000000,90.000000,E1-E3,P1A,P3A,1233.957549,1817.797011,82.361679,-8.961203,-5.596300,True,-109.561939,-1.890699,57.947845,-277.638321
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,200.000000,90.000000,E1-E3,P1A,P3A,1167.911166,1814.740814,70.388366,-9.439011,-5.610915,True,-111.799096,-2.015810,55.461133,-289.611634
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,205.000000,90.000000,E1-E3,P1A,P3A,1084.208045,1792.452603,59.750711,-10.084955,-5.718254,True,-112.014809,-2.146463,52.185765,-300.249289
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,210.000000,90.000000,E1-E3,P1A,P3A,982.228451,1748.908902,50.536883,-10.942957,-5.931864,True,-110.185950,-2.245820,49.062686,-309.463117
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,215.000000,90.000000,E1-E3,P1A,P3A,863.752606,1683.525690,42.914853,-12.059420,-6.262812,True,-106.392469,-2.284463,46.572209,-317.085147
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,220.000000,90.000000,E1-E3,P1A,P3A,732.972407,1596.677558,37.220228,-13.485455,-6.722863,True,-100.657979,-2.252499,44.687245,-322.779772
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,225.000000,90.000000,E1-E3,P1A,P3A,596.241201,1489.521344,34.112424,-15.278768,-7.326273,True,-92.669907,-2.163137,42.840507,-325.887576
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,230.000000,90.000000,E1-E3,P1A,P3A,462.189072,1364.033746,34.931332,-17.490814,-8.090705,True,-81.315500,-2.043480,39.792659,-325.068668
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,235.000000,90.000000,E1-E3,P1A,P3A,343.608365,1222.955673,42.453675,-20.065933,-9.038993,True,-63.893856,-1.919234,33.291334,-317.546325
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,240.000000,90.000000,E1-E3,P1A,P3A,263.290564,1069.472638,61.055884,-22.378501,-10.203814,True,-35.998610,-1.802957,19.966423,-298.944116
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,245.000000,90.000000,E1-E3,P1A,P3A,252.563248,906.723847,88.652103,-22.739804,-11.637707,True,0.334145,-1.689809,-0.197741,-271.347897
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,250.000000,90.000000,E1-E3,P1A,P3A,310.154108,737.363674,110.794984,-20.955657,-13.433573,True,30.638579,-1.560507,-19.633737,-249.205016
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,255.000000,90.000000,E1-E3,P1A,P3A,401.831044,563.368280,123.974781,-18.706338,-15.771359,True,51.261891,-1.390882,-36.855683,-236.025219
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,260.000000,90.000000,E1-E3,P1A,P3A,505.591684,386.306400,133.569863,-16.711209,-19.048569,True,67.322275,-1.165426,-57.766213,-226.430137
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,265.000000,90.000000,E1-E3,P1A,P3A,613.007937,209.590064,147.389843,-15.037885,-24.359793,True,86.331217,-0.887370,-97.288895,-212.610157
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,270.000000,90.000000,E1-E3,P1A,P3A,720.830505,79.318017,-145.793937,-13.630544,-32.799770,True,156.832172,-0.577546,-271.549387,-145.793937
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,275.000000,90.000000,E1-E3,P1A,P3A,827.325142,206.505783,-72.398475,-12.433683,-24.488563,True,-127.681644,-0.262865,nan,-72.398475
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,280.000000,90.000000,E1-E3,P1A,P3A,930.943623,402.415997,-58.529013,-11.408740,-18.693703,True,-113.274257,0.036408,nan,-58.529013
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,285.000000,90.000000,E1-E3,P1A,P3A,1029.830535,613.596969,-51.380572,-10.531892,-15.029543,True,-107.027826,0.312511,nan,-51.380572
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,290.000000,90.000000,E1-E3,P1A,P3A,1121.671917,837.891555,-45.436300,-9.789890,-12.323451,True,-103.306657,0.568415,-181.745171,-45.436300
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,295.000000,90.000000,E1-E3,P1A,P3A,1203.756660,1075.429089,-39.386963,-9.176433,-10.155572,True,-100.718365,0.812569,-123.950475,-39.386963
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,300.000000,90.000000,E1-E3,P1A,P3A,1273.256185,1325.572304,-32.702222,-8.688891,-8.339139,True,-98.698272,1.054258,-93.618681,-32.702222
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,305.000000,90.000000,E1-E3,P1A,P3A,1327.751183,1586.006173,-25.089026,-8.324873,-6.781110,True,-96.963011,1.301295,-74.512702,-25.089026
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,310.000000,90.000000,E1-E3,P1A,P3A,1365.959882,1852.294313,-16.360932,-8.078448,-5.433007,True,-95.369934,1.559796,-61.142565,-16.360932
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,315.000000,90.000000,E1-E3,P1A,P3A,1388.470607,2117.836504,-6.407629,-7.936473,-4.269359,True,-93.879576,1.834905,-51.163189,-6.407629
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,320.000000,90.000000,E1-E3,P1A,P3A,1398.133246,2374.296011,4.800968,-7.876236,-3.276510,True,-92.557080,2.131189,-43.429779,4.800968
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,325.000000,90.000000,E1-E3,P1A,P3A,1399.752991,2612.485139,17.197989,-7.866179,-2.446131,True,-91.585850,2.451439,-37.360032,17.197989
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,330.000000,90.000000,E1-E3,P1A,P3A,1398.953966,2823.528892,30.606417,-7.871139,-1.771363,True,-91.266025,2.792662,-32.680659,30.606417
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,335.000000,90.000000,E1-E3,P1A,P3A,1400.493526,2999.976490,44.747617,-7.861585,-1.244850,True,-91.962839,3.138989,-29.296957,44.747617
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,340.000000,90.000000,E1-E3,P1A,P3A,1406.682492,3136.540166,59.283609,-7.823286,-0.858190,True,-93.978727,3.454651,-27.203536,59.283609
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,345.000000,90.000000,E1-E3,P1A,P3A,1416.614252,3230.365062,73.884309,-7.762175,-0.602175,True,-97.372660,3.686078,-26.416335,73.884309
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,350.000000,90.000000,E1-E3,P1A,P3A,1426.530318,3281.022146,88.289790,-7.701587,-0.467024,True,-101.833322,3.782269,-26.923872,88.289790
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,355.000000,90.000000,E1-E3,P1A,P3A,1431.099223,3290.484501,102.338614,-7.673812,-0.442010,True,-106.741043,3.725389,-28.652325,102.338614
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,360.000000,90.000000,E1-E3,P1A,P3A,1425.037166,3263.072850,115.955569,-7.710683,-0.514672,True,-111.421430,3.659468,-30.447437,115.955569
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,0.000000,135.000000,E1-E3,P1A,P3A,2923.610961,3414.086838,-178.498207,-1.468816,-0.121716,True,-45.875205,3.429610,-13.376215,-178.498207
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,5.000000,135.000000,E1-E3,P1A,P3A,2912.305453,3375.462073,-162.204741,-1.502469,-0.220543,True,-46.729790,3.298822,-14.165598,-162.204741
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,10.000000,135.000000,E1-E3,P1A,P3A,2874.809085,3320.805625,-146.492709,-1.615027,-0.362338,True,-46.857930,3.047538,-15.375667,-146.492709
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,15.000000,135.000000,E1-E3,P1A,P3A,2812.682251,3243.958408,-131.516535,-1.804794,-0.565702,True,-46.516966,2.830585,-16.433692,-131.516535
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,20.000000,135.000000,E1-E3,P1A,P3A,2728.632330,3138.325321,-117.348224,-2.068307,-0.853248,True,-46.019298,2.664139,-17.273611,-117.348224
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,25.000000,135.000000,E1-E3,P1A,P3A,2626.149967,2998.684631,-104.013579,-2.400817,-1.248591,True,-45.655398,2.545912,-17.932825,-104.013579
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,30.000000,135.000000,E1-E3,P1A,P3A,2508.803630,2822.696580,-91.534714,-2.797874,-1.773923,True,-45.664910,2.464372,-18.530041,-91.534714
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,35.000000,135.000000,E1-E3,P1A,P3A,2379.606422,2611.919554,-79.952662,-3.257105,-2.448011,True,-46.238200,2.407500,-19.205896,-79.952662
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,40.000000,135.000000,E1-E3,P1A,P3A,2240.976284,2372.098829,-69.319761,-3.778462,-3.284552,True,-47.524960,2.367038,-20.077821,-69.319761
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,45.000000,135.000000,E1-E3,P1A,P3A,2095.380499,2112.519979,-59.671953,-4.361949,-4.291191,True,-49.627868,2.335757,-21.247016,-59.671953
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,50.000000,135.000000,E1-E3,P1A,P3A,1946.168316,1844.451270,-51.001167,-5.003599,-5.469864,True,-52.563938,2.299029,-22.863538,-51.001167
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,55.000000,135.000000,E1-E3,P1A,P3A,1797.917302,1579.065666,-43.242815,-5.691813,-6.819203,True,-56.189021,2.227272,-25.227730,-43.242815
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,60.000000,135.000000,E1-E3,P1A,P3A,1656.008580,1325.493585,-36.281689,-6.405956,-8.339655,True,-60.117181,2.080052,-28.901771,-36.281689
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,65.000000,135.000000,E1-E3,P1A,P3A,1525.706925,1089.615057,-29.971032,-7.117785,-10.041745,True,-63.717755,1.826417,-34.886760,-29.971032
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,70.000000,135.000000,E1-E3,P1A,P3A,1411.276084,873.871569,-24.155854,-7.794968,-11.958255,True,-66.255512,1.466282,-45.186078,-24.155854
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,75.000000,135.000000,E1-E3,P1A,P3A,1315.501862,677.967170,-18.687928,-8.405378,-14.163034,True,-67.097467,1.029357,-65.183862,-18.687928
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,80.000000,135.000000,E1-E3,P1A,P3A,1239.667189,500.056305,-13.407839,-8.921105,-16.806829,True,-65.801067,0.551890,-119.228536,-13.407839
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,85.000000,135.000000,E1-E3,P1A,P3A,1183.804332,337.983303,-8.014406,-9.321609,-20.209302,True,-61.942847,0.055229,nan,-8.014406
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,90.000000,135.000000,E1-E3,P1A,P3A,1147.031001,190.357489,-1.343371,-9.595704,-25.195808,True,-54.288889,-0.457529,nan,-1.343371
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,95.000000,135.000000,E1-E3,P1A,P3A,1127.860187,59.140128,18.201333,-9.742102,-35.349562,False,nan,nan,nan,18.201333
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,100.000000,135.000000,E1-E3,P1A,P3A,1124.418092,70.943935,156.170398,-9.768651,-33.768902,True,113.108163,-1.521223,-74.353449,156.170398
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,105.000000,135.000000,E1-E3,P1A,P3A,1134.479408,173.465627,168.837566,-9.691275,-26.002939,True,134.696643,-2.001877,-67.285179,168.837566
