case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,linear_pol_deg,channel_set,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,mean_abs_slope_deg_per_deg,slope_std_deg_per_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,45.000000,135.000000,B_feed_only,E4-E1,100.000000,317.169718,39.424223,39.424223,1.940482,3.461958,62.500000,-34.995876,52.827692,45.301616,94.117415,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,0.000000,B_feed_only,E1-E3,100.000000,240.774717,48.628203,48.628203,1.356900,1.864389,59.722222,-20.654294,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,45.000000,B_feed_only,E1-E3,95.890411,169.043402,46.843016,46.843016,1.288208,1.616207,52.173913,-41.096994,49.390139,38.855398,112.017676,70,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,90.000000,B_feed_only,E1-E3,100.000000,409.424412,47.249016,-312.750984,1.441447,2.226252,63.888889,-21.266569,119.175673,107.189957,179.599731,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,135.000000,B_feed_only,E1-E3,100.000000,344.663716,56.355231,56.355231,1.914798,2.534622,65.277778,-18.990155,45.449152,38.677145,99.330784,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,0.000000,B_feed_only,E2-E4,100.000000,407.720632,-97.807352,-97.807352,2.265115,2.546621,55.555556,-19.860468,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,45.000000,B_feed_only,E2-E4,100.000000,360.000000,-97.199501,262.800499,2.258790,2.462418,70.833333,-33.003046,59.924534,44.565876,178.263186,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,90.000000,B_feed_only,E2-E4,100.000000,415.738312,-91.151282,268.848718,2.831817,3.709158,65.277778,-32.078020,68.736522,56.528458,171.575890,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,135.000000,B_feed_only,E2-E4,100.000000,324.204358,-91.424917,-91.424917,1.801135,1.992557,50.000000,-22.845884,35.958894,29.991111,59.901276,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,0.000000,B_feed_only,E1-E2,100.000000,123.666541,-16.355032,-16.355032,0.946334,1.208379,50.000000,-20.654294,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,45.000000,B_feed_only,E1-E2,95.890411,166.833207,-16.544054,-16.544054,0.735708,1.021721,69.565217,-41.096994,40.020781,25.753380,97.008757,70,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,90.000000,B_feed_only,E1-E2,100.000000,419.566351,-17.482118,-377.482118,1.931954,2.769321,76.388889,-33.349136,55.558536,33.613307,179.039033,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,135.000000,B_feed_only,E1-E2,100.000000,127.774031,-19.306393,-19.306393,0.903384,1.243885,52.777778,-14.505778,16.558620,13.327811,33.592236,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,0.000000,B_feed_only,E2-E3,100.000000,348.314723,64.983235,64.983235,1.935082,2.153833,51.388889,-13.462064,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,45.000000,B_feed_only,E2-E3,100.000000,312.037845,63.387070,63.387070,1.733544,2.041403,54.166667,-24.561171,21.756197,18.076888,42.089217,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,90.000000,B_feed_only,E2-E3,100.000000,313.596192,64.731134,64.731134,1.742201,3.048732,59.722222,-32.078020,94.667645,80.950305,178.496461,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,135.000000,B_feed_only,E2-E3,100.000000,405.507158,75.661625,75.661625,2.252818,2.707880,58.333333,-20.319081,37.768755,29.890935,90.869115,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,0.000000,B_feed_only,E3-E4,100.000000,78.135701,-162.790587,-162.790587,0.434087,0.704063,72.222222,-16.563873,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,45.000000,B_feed_only,E3-E4,100.000000,360.000000,-160.586571,199.413429,1.031406,1.335036,94.444444,-26.135832,70.889027,55.966016,177.200512,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,90.000000,B_feed_only,E3-E4,100.000000,360.000000,-155.882416,204.117584,1.309444,1.320144,80.555556,-13.364013,131.662452,121.588469,179.865080,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,135.000000,B_feed_only,E3-E4,100.000000,156.811065,-167.086542,-167.086542,0.900978,1.181671,68.055556,-18.386379,67.368521,57.698823,135.097918,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,0.000000,B_feed_only,E4-E1,100.000000,305.798674,114.162385,114.162385,1.698882,2.130840,58.333333,-22.917148,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,45.000000,B_feed_only,E4-E1,94.520548,360.000000,113.743556,-246.256444,1.726476,1.945404,70.588235,-41.096994,31.147933,21.910098,92.687179,69,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,90.000000,B_feed_only,E4-E1,100.000000,326.388401,108.633400,108.633400,2.050761,2.799302,54.166667,-21.266569,63.043622,49.653499,125.814782,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,60.000000,135.000000,B_feed_only,E4-E1,100.000000,240.735818,110.731311,110.731311,1.337421,1.823169,56.944444,-21.516958,23.507743,20.064102,42.079328,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,0.000000,B_feed_only,E1-E3,100.000000,156.746219,47.938174,47.938174,0.952937,1.444253,68.055556,-19.114976,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,45.000000,B_feed_only,E1-E3,100.000000,109.639649,46.308892,46.308892,0.926427,1.286459,66.666667,-25.646320,26.023666,21.746872,50.618863,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,90.000000,B_feed_only,E1-E3,100.000000,272.094744,-146.378590,-146.378590,1.673008,2.286181,63.888889,-16.808271,143.578118,141.755044,177.746521,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,135.000000,B_feed_only,E1-E3,100.000000,360.000000,51.380312,411.380312,1.536524,1.875525,88.888889,-28.803183,60.402026,43.387538,165.465830,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,0.000000,B_feed_only,E2-E4,100.000000,436.510208,-97.739589,-97.739589,2.425057,2.701221,51.388889,-16.068427,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,45.000000,B_feed_only,E2-E4,98.630137,468.683586,-96.588002,-96.588002,2.491511,2.991608,57.746479,-35.402103,25.951218,19.259265,61.000611,72,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,90.000000,B_feed_only,E2-E4,100.000000,525.628538,-37.908291,-37.908291,2.920159,4.080680,50.000000,-31.566216,54.140678,46.389367,113.475274,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,135.000000,B_feed_only,E2-E4,100.000000,407.520514,-96.837992,-96.837992,2.264003,2.486152,51.388889,-14.392181,13.593594,11.177907,25.768539,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,0.000000,B_feed_only,E1-E2,100.000000,185.643657,-16.388978,-16.388978,1.245463,1.465969,54.166667,-19.114976,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,45.000000,B_feed_only,E1-E2,100.000000,189.370066,-16.684034,-16.684034,1.211142,1.471022,54.166667,-25.646320,8.247399,5.075133,27.973436,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,90.000000,B_feed_only,E1-E2,100.000000,296.345024,-19.631522,-19.631522,2.329679,3.715085,58.333333,-31.843240,53.858283,33.264832,140.507582,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,135.000000,B_feed_only,E1-E2,100.000000,183.127160,-16.653871,-16.653871,1.242821,1.441484,52.777778,-13.749046,3.433898,2.794992,6.917928,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,0.000000,B_feed_only,E2-E3,100.000000,325.577458,64.327151,64.327151,1.808764,2.014858,55.555556,-15.368701,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,45.000000,B_feed_only,E2-E3,100.000000,283.770422,62.992926,62.992926,1.576502,1.749161,52.777778,-15.210634,19.957019,17.247614,41.128085,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,90.000000,B_feed_only,E2-E3,100.000000,461.467429,-126.747068,-126.747068,2.563708,3.771442,50.000000,-31.566216,133.404447,130.115140,179.527715,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,135.000000,B_feed_only,E2-E3,100.000000,360.000000,68.034183,428.034183,1.598415,1.661926,70.833333,-26.775959,57.937866,41.178787,165.530291,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,0.000000,B_feed_only,E3-E4,100.000000,118.824168,-162.066741,-162.066741,0.660875,0.792721,54.166667,-11.425650,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,45.000000,B_feed_only,E3-E4,100.000000,204.175378,-159.580928,-159.580928,1.134870,1.955479,70.833333,-28.438979,43.318420,35.064714,97.794397,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,90.000000,B_feed_only,E3-E4,100.000000,140.166738,88.838777,88.838777,0.951059,1.212473,52.777778,-23.506811,142.058606,139.082765,178.316916,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,135.000000,B_feed_only,E3-E4,100.000000,424.897491,-164.872175,-524.872175,1.360542,1.740840,66.666667,-25.202837,66.368408,51.597484,177.778104,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,0.000000,B_feed_only,E4-E1,100.000000,268.866905,114.128567,114.128567,1.493893,1.859838,54.166667,-19.114976,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,45.000000,B_feed_only,E4-E1,97.260274,300.908859,113.272036,113.272036,1.637206,2.021054,64.285714,-37.628211,24.469352,17.583080,57.818178,71,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,90.000000,B_feed_only,E4-E1,100.000000,308.062311,57.539813,57.539813,2.022617,2.735806,51.388889,-24.673581,66.718420,57.687649,119.500983,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,75.000000,135.000000,B_feed_only,E4-E1,100.000000,235.755779,113.491863,113.491863,1.309754,1.707305,51.388889,-16.419404,12.243846,9.485220,23.988030,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,0.000000,B_feed_only,E1-E3,100.000000,96.602944,47.370575,47.370575,0.672940,1.040539,58.333333,-19.383971,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,45.000000,B_feed_only,E1-E3,100.000000,81.438733,45.811249,45.811249,0.809861,1.133413,52.777778,-19.123686,18.487278,16.715161,33.074189,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,90.000000,B_feed_only,E1-E3,100.000000,360.000000,134.232446,494.232446,1.308409,1.278899,84.722222,-20.491389,119.901596,110.243842,179.862744,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,135.000000,B_feed_only,E1-E3,100.000000,366.900335,49.611417,409.611417,1.238327,1.571904,73.611111,-23.677424,67.684229,42.391891,176.558500,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,0.000000,B_feed_only,E2-E4,100.000000,443.350083,-97.543048,-97.543048,2.463056,2.756338,52.777778,-16.191797,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,45.000000,B_feed_only,E2-E4,100.000000,423.188900,-95.288401,-95.288401,2.351049,2.633752,51.388889,-19.541719,11.816737,9.862072,22.111801,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,90.000000,B_feed_only,E2-E4,100.000000,286.397445,41.871550,41.871550,1.845058,2.324857,55.555556,-18.179285,120.905739,116.460274,179.645242,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,135.000000,B_feed_only,E2-E4,100.000000,465.761462,-97.659489,-97.659489,2.587564,2.900960,51.388889,-15.206567,10.755395,9.163298,18.404382,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,0.000000,B_feed_only,E1-E2,100.000000,244.992294,-16.451986,-16.451986,1.416558,1.701304,56.944444,-17.545200,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,45.000000,B_feed_only,E1-E2,100.000000,234.838742,-16.928836,-16.928836,1.420641,1.699681,55.555556,-19.123686,8.164148,5.539329,19.134979,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,90.000000,B_feed_only,E1-E2,100.000000,230.561156,-81.295773,-81.295773,1.339688,1.878380,58.333333,-13.148579,116.605783,106.108897,179.473493,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,135.000000,B_feed_only,E1-E2,100.000000,254.934528,-16.381761,-16.381761,1.420999,1.683043,54.166667,-16.215399,7.480076,5.603831,15.803698,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,0.000000,B_feed_only,E2-E3,100.000000,281.127119,63.822561,63.822561,1.561817,1.742648,56.944444,-16.643075,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,45.000000,B_feed_only,E2-E3,100.000000,237.285724,62.740085,62.740085,1.318254,1.420872,54.166667,-17.042713,22.497996,20.333948,40.360439,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,90.000000,B_feed_only,E2-E3,100.000000,368.476320,-144.471780,215.528220,1.320674,1.391880,80.555556,-18.956940,128.901501,116.744897,179.743409,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,135.000000,B_feed_only,E2-E3,100.000000,360.000000,65.993178,425.993178,1.342791,1.159470,81.944444,-20.297961,68.774387,45.145075,174.737639,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,0.000000,B_feed_only,E3-E4,100.000000,178.390558,-161.365608,-161.365608,0.991059,1.148974,58.333333,-11.069521,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,45.000000,B_feed_only,E3-E4,100.000000,205.093589,-158.028487,-158.028487,1.139409,1.366886,52.777778,-13.592332,16.343778,13.452608,34.526014,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,90.000000,B_feed_only,E3-E4,100.000000,567.246048,-173.656669,-533.656669,2.151367,2.517669,61.111111,-25.727946,91.549954,71.077361,178.701542,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,135.000000,B_feed_only,E3-E4,100.000000,534.716491,-163.652667,-523.652667,1.970647,2.237175,58.333333,-18.481825,66.687642,40.108221,178.576752,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,0.000000,B_feed_only,E4-E1,100.000000,219.950734,113.995034,113.995034,1.260425,1.549578,58.333333,-18.932693,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,45.000000,B_feed_only,E4-E1,100.000000,219.033575,112.217237,112.217237,1.334421,1.572418,59.722222,-21.525392,13.601366,10.421167,32.379067,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,90.000000,B_feed_only,E4-E1,100.000000,450.406452,39.424223,39.424223,2.502258,3.051235,50.000000,-18.385136,86.733980,72.368619,174.726414,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.738000,90.000000,135.000000,B_feed_only,E4-E1,100.000000,226.665285,114.041250,114.041250,1.259252,1.564928,50.000000,-18.586030,11.591580,8.576936,22.954983,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,0.000000,B_feed_only,E1-E3,100.000000,360.000000,33.980119,393.980119,1.672894,3.299222,63.888889,-31.442436,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,45.000000,B_feed_only,E1-E3,100.000000,360.000000,10.836751,370.836751,1.328133,1.409520,65.277778,-33.008722,72.284299,50.145127,179.663062,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,90.000000,B_feed_only,E1-E3,100.000000,360.000000,-94.719716,265.280284,2.517073,4.913102,70.833333,-30.470194,116.616110,112.046682,176.513878,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,135.000000,B_feed_only,E1-E3,100.000000,420.494811,86.968630,86.968630,2.336082,3.909684,51.388889,-32.042587,69.879027,54.913340,175.777580,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,0.000000,B_feed_only,E2-E4,97.260274,360.000000,-79.724913,280.275087,1.426439,1.976765,67.142857,-45.714505,0.000000,0.000000,0.000000,71,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,45.000000,B_feed_only,E2-E4,100.000000,360.000000,-77.156757,282.843243,2.190818,2.187962,66.666667,-25.417202,80.341070,62.546393,168.635172,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,90.000000,B_feed_only,E2-E4,100.000000,429.163778,-72.793206,287.206794,2.727376,3.107619,62.500000,-27.390500,97.084843,85.832708,179.758278,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,135.000000,B_feed_only,E2-E4,100.000000,550.379716,-71.937389,-431.937389,2.366785,2.756012,69.444444,-34.604299,87.551662,75.035979,173.885625,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,0.000000,B_feed_only,E1-E2,100.000000,403.866856,-28.442654,331.557346,1.243705,3.463918,63.888889,-31.442436,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,45.000000,B_feed_only,E1-E2,100.000000,451.878742,-30.233710,329.766290,1.524444,2.094221,50.000000,-33.008722,67.446810,44.934377,172.810441,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,90.000000,B_feed_only,E1-E2,100.000000,310.784588,-33.124580,-33.124580,2.398387,4.707866,55.555556,-28.815916,55.461223,41.674640,179.316245,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,135.000000,B_feed_only,E1-E2,100.000000,331.947422,-34.171387,-34.171387,2.006882,3.432872,50.000000,-28.430703,73.958617,52.442511,176.256858,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,0.000000,B_feed_only,E2-E3,100.000000,349.780667,62.422773,62.422773,1.943226,2.152858,52.777778,-13.380430,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,45.000000,B_feed_only,E2-E3,100.000000,339.221772,41.070461,41.070461,1.949523,2.231046,50.000000,-19.007834,51.340466,44.879928,103.342279,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,90.000000,B_feed_only,E2-E3,100.000000,453.099161,-61.595135,298.404865,2.778965,3.395662,56.944444,-28.128870,134.693335,129.532844,179.603422,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,135.000000,B_feed_only,E2-E3,100.000000,444.041223,121.140017,121.140017,2.466896,3.674308,55.555556,-30.895023,83.913842,73.784112,149.914760,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,0.000000,B_feed_only,E3-E4,98.630137,496.907028,-142.147686,217.852314,1.546736,2.525800,61.971831,-40.548098,0.000000,0.000000,0.000000,72,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,45.000000,B_feed_only,E3-E4,100.000000,397.800831,-118.227218,241.772782,1.342730,1.436418,70.833333,-17.187015,54.693723,45.559448,123.498780,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,90.000000,B_feed_only,E3-E4,100.000000,95.360413,-11.198071,-11.198071,0.638302,1.272416,61.111111,-22.326492,111.502438,101.386514,178.984690,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,135.000000,B_feed_only,E3-E4,100.000000,385.462200,166.922595,-193.077405,2.000291,3.284662,79.166667,-29.384844,70.180587,61.001043,178.893546,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,0.000000,B_feed_only,E4-E1,95.890411,485.835426,108.167567,-251.832433,1.726961,3.531824,88.405797,-48.509301,0.000000,0.000000,0.000000,70,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,45.000000,B_feed_only,E4-E1,100.000000,720.000000,107.390467,-612.609533,2.000000,0.963704,100.000000,-33.008722,57.061766,45.121070,138.894079,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,90.000000,B_feed_only,E4-E1,100.000000,360.000000,105.917786,-254.082214,2.722305,5.037976,68.055556,-29.731824,91.552541,79.295604,173.790190,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,45.000000,135.000000,B_feed_only,E4-E1,98.630137,368.080403,106.108776,466.108776,2.156623,3.327989,67.605634,-35.751863,82.497143,69.390304,178.304964,72,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,0.000000,B_feed_only,E1-E3,100.000000,289.021443,27.209244,27.209244,1.605675,4.266582,63.888889,-30.699908,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,45.000000,B_feed_only,E1-E3,91.780822,360.000000,-4.214744,355.785256,1.453442,1.605513,80.303030,-44.474814,51.226393,37.897439,170.854837,67,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,90.000000,B_feed_only,E1-E3,100.000000,720.000000,-134.703913,585.296087,2.221328,3.446415,88.888889,-31.918947,121.446943,112.806325,178.748350,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,135.000000,B_feed_only,E1-E3,98.630137,360.000000,53.954733,413.954733,1.766830,2.468784,87.323944,-36.401510,56.647691,42.069877,172.699813,72,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,0.000000,B_feed_only,E2-E4,100.000000,418.141121,-78.816298,-78.816298,2.323006,2.609000,52.777778,-26.917109,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,45.000000,B_feed_only,E2-E4,100.000000,360.000000,-76.191064,283.808936,2.129876,2.116218,63.888889,-25.126137,82.115233,63.414473,171.915408,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,90.000000,B_feed_only,E2-E4,98.630137,449.189805,-68.133840,291.866160,2.763947,3.397519,57.746479,-38.170965,80.260693,70.033843,173.242547,72,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,135.000000,B_feed_only,E2-E4,100.000000,521.163700,-81.968970,-441.968970,1.948551,1.979768,66.666667,-28.144815,61.114588,45.710106,174.541166,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,0.000000,B_feed_only,E1-E2,100.000000,194.074983,-29.088026,-29.088026,1.539687,3.847531,56.944444,-30.699908,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,45.000000,B_feed_only,E1-E2,91.780822,490.086125,-30.885965,329.114035,1.667434,2.280432,51.515152,-44.474814,54.732820,33.892073,175.515285,67,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,90.000000,B_feed_only,E1-E2,100.000000,674.228912,-36.112102,323.887898,2.793129,4.456587,52.777778,-31.918947,73.742396,57.052672,171.317200,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,135.000000,B_feed_only,E1-E2,98.630137,246.932854,-26.702899,-26.702899,1.553750,2.461422,54.929577,-36.401510,29.589000,24.726615,65.997829,72,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,0.000000,B_feed_only,E2-E3,100.000000,368.263066,56.297271,56.297271,2.045906,2.293930,51.388889,-16.568467,0.000000,0.000000,0.000000,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,45.000000,B_feed_only,E2-E3,100.000000,381.300199,26.671222,26.671222,2.118334,2.357524,58.333333,-25.352979,42.399600,37.601836,69.482315,73,73
B_ON_reflective_5kohm_c0p08pf,B,5000.000000,0.080000,7.985500,60.000000,90.000000,B_feed_only,E2-E3,100.000000,393.603195,-98.591812,261.408188,2.664459,2.861578,61.111111,-18.101224,141.781292,135.477075,179.990656,73,73
