case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,195.000000,0.000000,A_feed_only,E4-E1,-90.391951,-90.391951,-11.050034,-0.813674,True,391.358378,1271.723339
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,200.000000,0.000000,A_feed_only,E4-E1,-76.057046,-76.057046,-11.569611,-1.439774,True,368.634335,1183.280297
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,205.000000,0.000000,A_feed_only,E4-E1,-60.261063,-60.261063,-11.940740,-2.246033,True,353.215149,1078.387055
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,210.000000,0.000000,A_feed_only,E4-E1,-44.221306,-44.221306,-12.025884,-3.224390,True,349.769675,963.511386
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,215.000000,0.000000,A_feed_only,E4-E1,-29.434015,-29.434015,-11.876639,-4.364268,True,355.831478,845.012132
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,220.000000,0.000000,A_feed_only,E4-E1,-16.550876,-16.550876,-11.670713,-5.657334,True,364.368382,728.131203
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,225.000000,0.000000,A_feed_only,E4-E1,-5.207702,-5.207702,-11.569074,-7.099750,True,368.657107,616.721126
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,230.000000,0.000000,A_feed_only,E4-E1,5.551207,5.551207,-11.657309,-8.686633,True,364.931096,513.741530
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,235.000000,0.000000,A_feed_only,E4-E1,16.981628,16.981628,-11.961142,-10.389498,True,352.386499,422.280891
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,240.000000,0.000000,A_feed_only,E4-E1,30.510382,30.510382,-12.477231,-12.099753,True,332.058637,346.807658
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,245.000000,0.000000,A_feed_only,E4-E1,47.248079,47.248079,-13.196548,-13.533030,True,305.667254,294.052488
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,250.000000,0.000000,A_feed_only,E4-E1,66.433354,66.433354,-14.119030,-14.229551,True,274.868427,271.393082
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,255.000000,0.000000,A_feed_only,E4-E1,84.398507,84.398507,-15.262611,-13.935973,True,240.960457,280.722797
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,260.000000,0.000000,A_feed_only,E4-E1,97.490303,97.490303,-16.669862,-12.934573,True,204.919482,315.026942
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,265.000000,0.000000,A_feed_only,E4-E1,104.588157,104.588157,-18.414687,-11.672237,True,167.626224,364.304448
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,270.000000,0.000000,A_feed_only,E4-E1,105.501298,105.501298,-20.605598,-10.413671,True,130.255615,421.107314
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,275.000000,0.000000,A_feed_only,E4-E1,98.551684,98.551684,-23.338023,-9.260588,True,95.098837,480.891316
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,280.000000,0.000000,A_feed_only,E4-E1,78.415577,78.415577,-26.267767,-8.242692,True,67.871587,540.681759
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,285.000000,0.000000,A_feed_only,E4-E1,42.901247,42.901247,-27.244451,-7.367063,True,60.653212,598.030278
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,290.000000,0.000000,A_feed_only,E4-E1,12.811903,12.811903,-25.159803,-6.637136,True,77.105647,650.458380
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,295.000000,0.000000,A_feed_only,E4-E1,-3.950976,-3.950976,-22.600525,-6.058629,True,103.526152,695.256231
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,300.000000,0.000000,A_feed_only,E4-E1,-14.263611,-14.263611,-20.593319,-5.640385,True,130.439879,729.553385
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,305.000000,0.000000,A_feed_only,E4-E1,-22.195891,-22.195891,-19.142107,-5.393124,True,154.159745,750.620029
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,310.000000,0.000000,A_feed_only,E4-E1,-29.438790,-29.438790,-18.122041,-5.327227,True,173.370143,756.336360
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,315.000000,0.000000,A_feed_only,E4-E1,-36.688219,-36.688219,-17.424628,-5.450027,True,187.864584,745.718582
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,320.000000,0.000000,A_feed_only,E4-E1,-44.226147,-44.226147,-16.970616,-5.762184,True,197.945451,719.394504
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,325.000000,0.000000,A_feed_only,E4-E1,-52.227500,-52.227500,-16.706181,-6.250883,True,204.064420,680.036450
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,330.000000,0.000000,A_feed_only,E4-E1,-60.967749,-60.967749,-16.590278,-6.874872,True,206.805673,632.896591
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,335.000000,0.000000,A_feed_only,E4-E1,-70.881021,-70.881021,-16.571346,-7.536927,True,207.256920,586.448638
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,340.000000,0.000000,A_feed_only,E4-E1,-82.313101,-82.313101,-16.560482,-8.058301,True,207.516319,552.282475
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,345.000000,0.000000,A_feed_only,E4-E1,-94.977733,-94.977733,-16.422651,-8.221008,True,210.835530,542.033259
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,350.000000,0.000000,A_feed_only,E4-E1,-107.819486,-107.819486,-16.015321,-7.929800,True,220.958272,560.513840
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,355.000000,0.000000,A_feed_only,E4-E1,-119.887665,-119.887665,-15.269114,-7.324277,True,240.780124,600.983386
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,360.000000,0.000000,A_feed_only,E4-E1,-130.982108,-130.982108,-14.238252,-6.660302,True,271.121354,648.725914
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,0.000000,45.000000,A_feed_only,E4-E1,-43.421085,-43.421085,-1.963547,-0.222203,True,1365.909524,1669.126138
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,5.000000,45.000000,A_feed_only,E4-E1,-59.134240,-59.134240,-1.892716,-0.125288,True,1377.093708,1687.854071
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,10.000000,45.000000,A_feed_only,E4-E1,-73.813053,-73.813053,-1.753897,-0.034747,True,1399.279509,1705.540121
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,15.000000,45.000000,A_feed_only,E4-E1,-86.965588,-86.965588,-1.580860,0.000000,True,1427.434888,1712.376659
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,20.000000,45.000000,A_feed_only,E4-E1,-98.418819,-98.418819,-1.421427,-0.071144,True,1453.878026,1698.408372
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,25.000000,45.000000,A_feed_only,E4-E1,-108.249333,-108.249333,-1.320654,-0.288638,True,1470.844022,1656.408357
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,30.000000,45.000000,A_feed_only,E4-E1,-116.660137,-116.660137,-1.313350,-0.679569,True,1472.081360,1583.510170
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,35.000000,45.000000,A_feed_only,E4-E1,-123.879069,-123.879069,-1.424490,-1.257736,True,1453.365278,1481.536928
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,40.000000,45.000000,A_feed_only,E4-E1,-130.103305,-130.103305,-1.672303,-2.025561,True,1412.486018,1356.192164
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,45.000000,45.000000,A_feed_only,E4-E1,-135.483947,-135.483947,-2.070439,-2.977183,True,1349.203225,1215.458548
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,50.000000,45.000000,A_feed_only,E4-E1,-140.137274,-140.137274,-2.628509,-4.102542,True,1265.242776,1067.756385
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,55.000000,45.000000,A_feed_only,E4-E1,-144.171242,-144.171242,-3.352000,-5.392085,True,1164.124123,920.439109
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,60.000000,45.000000,A_feed_only,E4-E1,-147.719389,-147.719389,-4.242917,-6.841576,True,1050.638825,778.969623
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,65.000000,45.000000,A_feed_only,E4-E1,-150.980336,-150.980336,-5.302016,-8.456629,True,930.033334,646.796746
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,70.000000,45.000000,A_feed_only,E4-E1,-154.273470,-154.273470,-6.532977,-10.256531,True,807.142971,525.742101
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,75.000000,45.000000,A_feed_only,E4-E1,-158.145332,-158.145332,-7.948789,-12.275801,True,685.740612,416.686322
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,80.000000,45.000000,A_feed_only,E4-E1,-163.605829,-163.605829,-9.581455,-14.555661,True,568.233116,320.491294
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,85.000000,45.000000,A_feed_only,E4-E1,-172.625158,-172.625158,-11.498794,-17.087798,True,455.679626,239.446997
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,90.000000,45.000000,A_feed_only,E4-E1,171.375774,-188.624226,-13.840069,-19.563981,True,348.013300,180.052964
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,95.000000,45.000000,A_feed_only,E4-E1,146.770312,-213.229688,-16.911948,-20.839201,True,244.344117,155.467361
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,100.000000,45.000000,A_feed_only,E4-E1,122.502820,-237.497180,-21.548260,-19.898281,True,143.280241,173.254797
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,105.000000,45.000000,A_feed_only,E4-E1,102.374409,-257.625591,-31.901065,-17.803537,True,43.505687,220.507025
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,110.000000,45.000000,A_feed_only,E4-E1,-64.439220,-424.439220,-29.296042,-15.643962,True,58.721508,282.749078
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,115.000000,45.000000,A_feed_only,E4-E1,-69.214761,-429.214761,-20.511199,-13.693566,True,161.450490,353.932959
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,120.000000,45.000000,A_feed_only,E4-E1,-67.371033,-427.371033,-16.134807,-11.953459,True,267.213831,432.440480
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,125.000000,45.000000,A_feed_only,E4-E1,-63.049685,-423.049685,-13.173942,-10.389100,True,375.752757,517.778858
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,130.000000,45.000000,A_feed_only,E4-E1,-57.163607,-417.163607,-10.936497,-8.980319,True,486.154668,608.952373
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,135.000000,45.000000,A_feed_only,E4-E1,-50.095677,-410.095677,-9.156223,-7.723657,True,596.744106,703.746838
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,140.000000,45.000000,A_feed_only,E4-E1,-42.037452,-402.037452,-7.705441,-6.623729,True,705.224295,798.753604
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,145.000000,45.000000,A_feed_only,E4-E1,-33.106795,-393.106795,-6.514171,-5.683478,True,808.892424,890.072563
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,150.000000,45.000000,A_feed_only,E4-E1,-23.411071,-383.411071,-5.539816,-4.897073,True,904.916454,974.418757
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,155.000000,45.000000,A_feed_only,E4-E1,-13.086061,-373.086061,-4.753268,-4.247213,True,990.685753,1050.119268
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,160.000000,45.000000,A_feed_only,E4-E1,-2.314787,-362.314787,-4.131570,-3.707116,True,1064.194037,1117.489562
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,165.000000,45.000000,A_feed_only,E4-E1,8.675081,-351.324919,-3.654244,-3.246248,True,1124.312647,1178.384133
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,170.000000,45.000000,A_feed_only,E4-E1,19.633523,-340.366477,-3.302479,-2.837807,True,1170.780200,1235.119487
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,175.000000,45.000000,A_feed_only,E4-E1,30.321972,-329.678028,-3.060495,-2.465564,True,1203.856057,1289.202444
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,180.000000,45.000000,A_feed_only,E4-E1,40.546043,-319.453957,-2.917830,-2.127869,True,1223.792554,1340.311901
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,185.000000,45.000000,A_feed_only,E4-E1,50.175712,-309.824288,-2.871024,-1.837375,True,1230.405039,1385.895702
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,190.000000,45.000000,A_feed_only,E4-E1,59.147430,-300.852570,-2.923669,-1.616542,True,1222.970197,1421.582945
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,195.000000,45.000000,A_feed_only,E4-E1,67.450329,-292.549671,-3.084583,-1.490816,True,1200.522136,1442.309635
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,200.000000,45.000000,A_feed_only,E4-E1,75.103827,-284.896173,-3.364598,-1.482442,True,1162.436952,1443.700880
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,205.000000,45.000000,A_feed_only,E4-E1,82.133876,-277.866124,-3.772978,-1.607213,True,1109.048163,1423.110554
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,210.000000,45.000000,A_feed_only,E4-E1,88.551863,-271.448137,-4.314829,-1.874777,True,1041.976269,1379.940805
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,215.000000,45.000000,A_feed_only,E4-E1,94.337941,-265.662059,-4.990725,-2.291532,True,963.969011,1315.293589
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,220.000000,45.000000,A_feed_only,E4-E1,99.430150,-260.569850,-5.798974,-2.864526,True,878.315634,1231.325897
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,225.000000,45.000000,A_feed_only,E4-E1,103.719970,-256.280030,-6.739935,-3.605055,True,788.138553,1130.697863
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,230.000000,45.000000,A_feed_only,E4-E1,107.051954,-252.948046,-7.821116,-4.531673,True,695.894623,1016.285302
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,235.000000,45.000000,A_feed_only,E4-E1,109.219745,-250.780255,-9.062203,-5.673574,True,603.238602,891.088052
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,240.000000,45.000000,A_feed_only,E4-E1,109.942963,-250.057037,-10.500355,-7.076705,True,511.189036,758.165576
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,245.000000,45.000000,A_feed_only,E4-E1,108.793686,-251.206314,-12.197532,-8.817337,True,420.458062,620.486655
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,250.000000,45.000000,A_feed_only,E4-E1,104.993126,-255.006874,-14.251629,-11.034557,True,331.908110,480.697025
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,255.000000,45.000000,A_feed_only,E4-E1,96.831075,-263.168925,-16.802800,-14.019784,True,247.433957,340.886750
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,260.000000,45.000000,A_feed_only,E4-E1,79.953443,-280.046557,-19.925027,-18.546009,True,172.722115,202.441166
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,265.000000,45.000000,A_feed_only,E4-E1,45.174985,-314.825015,-22.616136,-28.279262,True,126.704631,66.014024
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,270.000000,45.000000,A_feed_only,E4-E1,-177.284020,-177.284020,-21.608205,-27.969046,True,142.294812,68.414321
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,275.000000,45.000000,A_feed_only,E4-E1,154.511908,-205.488092,-18.318224,-18.594357,True,207.820372,201.317472
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,280.000000,45.000000,A_feed_only,E4-E1,138.240339,-221.759661,-15.318159,-14.209743,True,293.556270,333.512521
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,285.000000,45.000000,A_feed_only,E4-E1,126.554583,-233.445417,-12.880864,-11.306776,True,388.647715,465.865422
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,290.000000,45.000000,A_feed_only,E4-E1,116.658210,-243.341790,-10.869570,-9.122662,True,489.915081,599.054294
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,295.000000,45.000000,A_feed_only,E4-E1,107.455823,-252.544177,-9.167292,-7.366467,True,595.984129,733.290309
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,300.000000,45.000000,A_feed_only,E4-E1,98.460637,-261.539363,-7.701315,-5.901157,True,705.559385,868.043444
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,305.000000,45.000000,A_feed_only,E4-E1,89.425555,-270.574445,-6.429378,-4.656239,True,816.827628,1001.814629
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,310.000000,45.000000,A_feed_only,E4-E1,80.208977,-279.791023,-5.327940,-3.594952,True,927.261663,1132.013712
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,315.000000,45.000000,A_feed_only,E4-E1,70.721563,-289.278437,-4.384882,-2.699041,True,1033.606460,1255.010240
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,320.000000,45.000000,A_feed_only,E4-E1,60.897327,-299.102673,-3.595400,-1.960285,True,1131.955411,1366.422585
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,325.000000,45.000000,A_feed_only,E4-E1,50.665512,-309.334488,-2.959456,-1.374825,True,1217.941750,1461.699363
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,330.000000,45.000000,A_feed_only,E4-E1,39.919084,-320.080916,-2.478962,-0.938426,True,1287.215364,1537.014664
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,335.000000,45.000000,A_feed_only,E4-E1,28.492163,-331.507837,-2.153254,-0.641777,True,1336.400433,1590.415036
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,340.000000,45.000000,A_feed_only,E4-E1,16.169214,-343.830786,-1.972718,-0.465756,True,1364.468161,1622.973851
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,345.000000,45.000000,A_feed_only,E4-E1,2.747653,-357.252347,-1.912321,-0.378173,True,1373.988952,1639.421614
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,350.000000,45.000000,A_feed_only,E4-E1,-11.843373,-371.843373,-1.928570,-0.335461,True,1371.421001,1647.503217
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,355.000000,45.000000,A_feed_only,E4-E1,-27.407619,-387.407619,-1.964266,-0.292947,True,1365.796537,1655.586785
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,360.000000,45.000000,A_feed_only,E4-E1,-43.421085,-403.421085,-1.963547,-0.222203,True,1365.909524,1669.126138
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,0.000000,90.000000,A_feed_only,E4-E1,-26.328005,-26.328005,-3.316549,-0.362853,True,1663.299569,2336.981648
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,5.000000,90.000000,A_feed_only,E4-E1,-42.396873,-42.396873,-3.453526,-0.192266,True,1637.274990,2383.332558
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,10.000000,90.000000,A_feed_only,E4-E1,-57.987310,-57.987310,-3.513099,-0.066441,True,1626.084085,2418.109107
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,15.000000,90.000000,A_feed_only,E4-E1,-72.566681,-72.566681,-3.508790,0.000000,True,1626.891038,2436.676908
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,20.000000,90.000000,A_feed_only,E4-E1,-85.770215,-85.770215,-3.479884,-0.013308,True,1632.314246,2432.946475
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,25.000000,90.000000,A_feed_only,E4-E1,-97.435555,-97.435555,-3.475139,-0.127048,True,1633.206052,2401.295288
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,30.000000,90.000000,A_feed_only,E4-E1,-107.551337,-107.551337,-3.539169,-0.358801,True,1621.210921,2338.072187
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,35.000000,90.000000,A_feed_only,E4-E1,-116.177642,-116.177642,-3.706629,-0.721526,True,1590.253969,2242.444239
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,8.233000,45.000000,40.000000,90.000000,A_feed_only,E4-E1,-123.381791,-123.381791,-4.002489,-1.223208,True,1536.998728,2116.593997
